"Plot Title: 21909585"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21909585, SEN S/N: 21909585)","Temp, °F (LGR S/N: 21909585, SEN S/N: 21909585)","Expired Sensor Cap (LGR S/N: 21909585)","New Sensor Cap (LGR S/N: 21909585)","Coupler Attached (LGR S/N: 21909585)","Coupler Detached (LGR S/N: 21909585)","Stopped (LGR S/N: 21909585)","End Of File (LGR S/N: 21909585)"
4923,03/16/25 01:57:10 PM,-888.88,-888.88,,,,,,
4924,03/16/25 02:57:10 PM,-888.88,-888.88,,,,,,
4925,03/16/25 03:57:10 PM,-888.88,-888.88,,,,,,
4926,03/16/25 04:57:10 PM,-888.88,-888.88,,,,,,
4927,03/16/25 05:57:10 PM,-888.88,-888.88,,,,,,
4928,03/16/25 06:57:10 PM,-888.88,-888.88,,,,,,
4929,03/16/25 07:57:10 PM,-888.88,-888.88,,,,,,
4930,03/16/25 08:57:10 PM,-888.88,-888.88,,,,,,
4931,03/16/25 09:57:10 PM,-888.88,-888.88,,,,,,
4932,03/16/25 10:57:10 PM,-888.88,-888.88,,,,,,
4933,03/16/25 11:57:10 PM,-888.88,-888.88,,,,,,
4934,03/17/25 12:57:10 AM,-888.88,-888.88,,,,,,
4935,03/17/25 01:57:10 AM,-888.88,-888.88,,,,,,
4936,03/17/25 02:57:10 AM,-888.88,-888.88,,,,,,
4937,03/17/25 03:57:10 AM,-888.88,-888.88,,,,,,
4938,03/17/25 04:57:10 AM,-888.88,-888.88,,,,,,
4939,03/17/25 05:57:10 AM,-888.88,-888.88,,,,,,
4940,03/17/25 06:57:10 AM,-888.88,-888.88,,,,,,
4941,03/17/25 07:57:10 AM,-888.88,-888.88,,,,,,
4942,03/17/25 08:57:10 AM,-888.88,-888.88,,,,,,
4943,03/17/25 09:57:10 AM,-888.88,-888.88,,,,,,
4944,03/17/25 10:57:10 AM,-888.88,-888.88,,,,,,
4945,03/17/25 11:57:10 AM,-888.88,-888.88,,,,,,
4946,03/17/25 12:57:10 PM,-888.88,-888.88,,,,,,
4947,03/17/25 01:57:10 PM,-888.88,-888.88,,,,,,
4948,03/17/25 02:57:10 PM,-888.88,-888.88,,,,,,
4949,03/17/25 03:57:10 PM,-888.88,-888.88,,,,,,
4950,03/17/25 04:57:10 PM,-888.88,-888.88,,,,,,
4951,03/17/25 05:57:10 PM,-888.88,-888.88,,,,,,
4952,03/17/25 06:57:10 PM,-888.88,-888.88,,,,,,
4953,03/17/25 07:57:10 PM,-888.88,-888.88,,,,,,
4954,03/17/25 08:57:10 PM,-888.88,-888.88,,,,,,
4955,03/17/25 09:57:10 PM,-888.88,-888.88,,,,,,
4956,03/17/25 10:57:10 PM,-888.88,-888.88,,,,,,
4957,03/17/25 11:57:10 PM,-888.88,-888.88,,,,,,
4958,03/18/25 12:57:10 AM,-888.88,-888.88,,,,,,
4959,03/18/25 01:57:10 AM,-888.88,-888.88,,,,,,
4960,03/18/25 02:57:10 AM,-888.88,-888.88,,,,,,
4961,03/18/25 03:57:10 AM,-888.88,-888.88,,,,,,
4962,03/18/25 04:57:10 AM,-888.88,-888.88,,,,,,
4963,03/18/25 05:57:10 AM,-888.88,-888.88,,,,,,
4964,03/18/25 06:57:10 AM,-888.88,-888.88,,,,,,
4965,03/18/25 07:57:10 AM,-888.88,-888.88,,,,,,
4966,03/18/25 08:57:10 AM,-888.88,-888.88,,,,,,
4967,03/18/25 09:57:10 AM,-888.88,-888.88,,,,,,
4968,03/18/25 10:57:10 AM,-888.88,-888.88,,,,,,
4969,03/18/25 11:57:10 AM,-888.88,-888.88,,,,,,
4970,03/18/25 12:57:10 PM,-888.88,-888.88,,,,,,
4971,03/18/25 01:57:10 PM,-888.88,-888.88,,,,,,
4972,03/18/25 02:57:10 PM,-888.88,-888.88,,,,,,
4973,03/18/25 03:57:10 PM,-888.88,-888.88,,,,,,
4974,03/18/25 04:57:10 PM,-888.88,-888.88,,,,,,
4975,03/18/25 05:57:10 PM,-888.88,-888.88,,,,,,
4976,03/18/25 06:57:10 PM,-888.88,-888.88,,,,,,
4977,03/18/25 07:57:10 PM,-888.88,-888.88,,,,,,
4978,03/18/25 08:57:10 PM,-888.88,-888.88,,,,,,
4979,03/18/25 09:57:10 PM,-888.88,-888.88,,,,,,
4980,03/18/25 10:57:10 PM,-888.88,-888.88,,,,,,
4981,03/18/25 11:57:10 PM,-888.88,-888.88,,,,,,
4982,03/19/25 12:57:10 AM,-888.88,-888.88,,,,,,
4983,03/19/25 01:57:10 AM,-888.88,-888.88,,,,,,
4984,03/19/25 02:57:10 AM,-888.88,-888.88,,,,,,
4985,03/19/25 03:57:10 AM,-888.88,-888.88,,,,,,
4986,03/19/25 04:57:10 AM,-888.88,-888.88,,,,,,
4987,03/19/25 05:57:10 AM,-888.88,-888.88,,,,,,
4988,03/19/25 06:57:10 AM,-888.88,-888.88,,,,,,
4989,03/19/25 07:57:10 AM,-888.88,-888.88,,,,,,
4990,03/19/25 08:57:10 AM,-888.88,-888.88,,,,,,
4991,03/19/25 09:57:10 AM,-888.88,-888.88,,,,,,
4992,03/19/25 10:57:10 AM,-888.88,-888.88,,,,,,
4993,03/19/25 11:57:10 AM,-888.88,-888.88,,,,,,
4994,03/19/25 12:57:10 PM,-888.88,-888.88,,,,,,
4995,03/19/25 01:57:10 PM,-888.88,-888.88,,,,,,
4996,03/19/25 02:57:10 PM,-888.88,-888.88,,,,,,
4997,03/19/25 03:57:10 PM,-888.88,-888.88,,,,,,
4998,03/19/25 04:57:10 PM,-888.88,-888.88,,,,,,
4999,03/19/25 05:57:10 PM,-888.88,-888.88,,,,,,
5000,03/19/25 06:57:10 PM,-888.88,-888.88,,,,,,
5001,03/19/25 07:57:10 PM,-888.88,-888.88,,,,,,
5002,03/19/25 08:57:10 PM,-888.88,-888.88,,,,,,
5003,03/19/25 09:57:10 PM,-888.88,-888.88,,,,,,
5004,03/19/25 10:57:10 PM,-888.88,-888.88,,,,,,
5005,03/19/25 11:57:10 PM,-888.88,-888.88,,,,,,
5006,03/20/25 12:57:10 AM,-888.88,-888.88,,,,,,
5007,03/20/25 01:57:10 AM,-888.88,-888.88,,,,,,
5008,03/20/25 02:57:10 AM,-888.88,-888.88,,,,,,
5009,03/20/25 03:57:10 AM,-888.88,-888.88,,,,,,
5010,03/20/25 04:57:10 AM,-888.88,-888.88,,,,,,
5011,03/20/25 05:57:10 AM,-888.88,-888.88,,,,,,
5012,03/20/25 06:57:10 AM,-888.88,-888.88,,,,,,
5013,03/20/25 07:57:10 AM,-888.88,-888.88,,,,,,
5014,03/20/25 08:57:10 AM,-888.88,-888.88,,,,,,
5015,03/20/25 09:57:10 AM,-888.88,-888.88,,,,,,
5016,03/20/25 10:57:10 AM,-888.88,-888.88,,,,,,
5017,03/20/25 11:57:10 AM,-888.88,-888.88,,,,,,
5018,03/20/25 12:57:10 PM,-888.88,-888.88,,,,,,
5019,03/20/25 01:57:10 PM,-888.88,-888.88,,,,,,
5020,03/20/25 02:57:10 PM,-888.88,-888.88,,,,,,
5021,03/20/25 03:57:10 PM,-888.88,-888.88,,,,,,
5022,03/20/25 04:57:10 PM,-888.88,-888.88,,,,,,
5023,03/20/25 05:57:10 PM,-888.88,-888.88,,,,,,
5024,03/20/25 06:57:10 PM,-888.88,-888.88,,,,,,
5025,03/20/25 07:57:10 PM,-888.88,-888.88,,,,,,
5026,03/20/25 08:57:10 PM,-888.88,-888.88,,,,,,
5027,03/20/25 09:57:10 PM,-888.88,-888.88,,,,,,
5028,03/20/25 10:57:10 PM,-888.88,-888.88,,,,,,
5029,03/20/25 11:57:10 PM,-888.88,-888.88,,,,,,
5030,03/21/25 12:57:10 AM,-888.88,-888.88,,,,,,
5031,03/21/25 01:57:10 AM,-888.88,-888.88,,,,,,
5032,03/21/25 02:57:10 AM,-888.88,-888.88,,,,,,
5033,03/21/25 03:57:10 AM,-888.88,-888.88,,,,,,
5034,03/21/25 04:57:10 AM,-888.88,-888.88,,,,,,
5035,03/21/25 05:57:10 AM,-888.88,-888.88,,,,,,
5036,03/21/25 06:57:10 AM,-888.88,-888.88,,,,,,
5037,03/21/25 07:57:10 AM,-888.88,-888.88,,,,,,
5038,03/21/25 08:57:10 AM,-888.88,-888.88,,,,,,
5039,03/21/25 09:57:10 AM,-888.88,-888.88,,,,,,
5040,03/21/25 10:57:10 AM,-888.88,-888.88,,,,,,
5041,03/21/25 11:57:10 AM,-888.88,-888.88,,,,,,
5042,03/21/25 12:57:10 PM,-888.88,-888.88,,,,,,
5043,03/21/25 01:57:10 PM,-888.88,-888.88,,,,,,
5044,03/21/25 02:57:10 PM,-888.88,-888.88,,,,,,
5045,03/21/25 03:57:10 PM,-888.88,-888.88,,,,,,
5046,03/21/25 04:57:10 PM,-888.88,-888.88,,,,,,
5047,03/21/25 05:57:10 PM,-888.88,-888.88,,,,,,
5048,03/21/25 06:57:10 PM,-888.88,-888.88,,,,,,
5049,03/21/25 07:57:10 PM,-888.88,-888.88,,,,,,
5050,03/21/25 08:57:10 PM,-888.88,-888.88,,,,,,
5051,03/21/25 09:57:10 PM,-888.88,-888.88,,,,,,
5052,03/21/25 10:57:10 PM,-888.88,-888.88,,,,,,
5053,03/21/25 11:57:10 PM,-888.88,-888.88,,,,,,
5054,03/22/25 12:57:10 AM,-888.88,-888.88,,,,,,
5055,03/22/25 01:57:10 AM,-888.88,-888.88,,,,,,
5056,03/22/25 02:57:10 AM,-888.88,-888.88,,,,,,
5057,03/22/25 03:57:10 AM,-888.88,-888.88,,,,,,
5058,03/22/25 04:57:10 AM,-888.88,-888.88,,,,,,
5059,03/22/25 05:57:10 AM,-888.88,-888.88,,,,,,
5060,03/22/25 06:57:10 AM,-888.88,-888.88,,,,,,
5061,03/22/25 07:57:10 AM,-888.88,-888.88,,,,,,
5062,03/22/25 08:57:10 AM,-888.88,-888.88,,,,,,
5063,03/22/25 09:57:10 AM,-888.88,-888.88,,,,,,
5064,03/22/25 10:57:10 AM,-888.88,-888.88,,,,,,
5065,03/22/25 11:57:10 AM,-888.88,-888.88,,,,,,
5066,03/22/25 12:57:10 PM,-888.88,-888.88,,,,,,
5067,03/22/25 01:57:10 PM,-888.88,-888.88,,,,,,
5068,03/22/25 02:57:10 PM,-888.88,-888.88,,,,,,
5069,03/22/25 03:57:10 PM,-888.88,-888.88,,,,,,
5070,03/22/25 04:57:10 PM,-888.88,-888.88,,,,,,
5071,03/22/25 05:57:10 PM,-888.88,-888.88,,,,,,
5072,03/22/25 06:57:10 PM,-888.88,-888.88,,,,,,
5073,03/22/25 07:57:10 PM,-888.88,-888.88,,,,,,
5074,03/22/25 08:57:10 PM,-888.88,-888.88,,,,,,
5075,03/22/25 09:57:10 PM,-888.88,-888.88,,,,,,
5076,03/22/25 10:57:10 PM,-888.88,-888.88,,,,,,
5077,03/22/25 11:57:10 PM,-888.88,-888.88,,,,,,
5078,03/23/25 12:57:10 AM,-888.88,-888.88,,,,,,
5079,03/23/25 01:57:10 AM,-888.88,-888.88,,,,,,
5080,03/23/25 02:57:10 AM,-888.88,-888.88,,,,,,
5081,03/23/25 03:57:10 AM,-888.88,-888.88,,,,,,
5082,03/23/25 04:57:10 AM,-888.88,-888.88,,,,,,
5083,03/23/25 05:57:10 AM,-888.88,-888.88,,,,,,
5084,03/23/25 06:57:10 AM,-888.88,-888.88,,,,,,
5085,03/23/25 07:57:10 AM,-888.88,-888.88,,,,,,
5086,03/23/25 08:57:10 AM,-888.88,-888.88,,,,,,
5087,03/23/25 09:57:10 AM,-888.88,-888.88,,,,,,
5088,03/23/25 10:57:10 AM,-888.88,-888.88,,,,,,
5089,03/23/25 11:57:10 AM,-888.88,-888.88,,,,,,
5090,03/23/25 12:57:10 PM,-888.88,-888.88,,,,,,
5091,03/23/25 01:57:10 PM,-888.88,-888.88,,,,,,
5092,03/23/25 02:57:10 PM,-888.88,-888.88,,,,,,
5093,03/23/25 03:57:10 PM,-888.88,-888.88,,,,,,
5094,03/23/25 04:57:10 PM,-888.88,-888.88,,,,,,
5095,03/23/25 05:57:10 PM,-888.88,-888.88,,,,,,
5096,03/23/25 06:57:10 PM,-888.88,-888.88,,,,,,
5097,03/23/25 07:57:10 PM,-888.88,-888.88,,,,,,
5098,03/23/25 08:57:10 PM,-888.88,-888.88,,,,,,
5099,03/23/25 09:57:10 PM,-888.88,-888.88,,,,,,
5100,03/23/25 10:57:10 PM,-888.88,-888.88,,,,,,
5101,03/23/25 11:57:10 PM,-888.88,-888.88,,,,,,
5102,03/24/25 12:57:10 AM,-888.88,-888.88,,,,,,
5103,03/24/25 01:57:10 AM,-888.88,-888.88,,,,,,
5104,03/24/25 02:57:10 AM,-888.88,-888.88,,,,,,
5105,03/24/25 03:57:10 AM,-888.88,-888.88,,,,,,
5106,03/24/25 04:57:10 AM,-888.88,-888.88,,,,,,
5107,03/24/25 05:57:10 AM,-888.88,-888.88,,,,,,
5108,03/24/25 06:57:10 AM,-888.88,-888.88,,,,,,
5109,03/24/25 07:57:10 AM,-888.88,-888.88,,,,,,
5110,03/24/25 08:57:10 AM,-888.88,-888.88,,,,,,
5111,03/24/25 09:57:10 AM,-888.88,-888.88,,,,,,
5112,03/24/25 10:57:10 AM,-888.88,-888.88,,,,,,
5113,03/24/25 11:57:10 AM,-888.88,-888.88,,,,,,
5114,03/24/25 12:57:10 PM,-888.88,-888.88,,,,,,
5115,03/24/25 01:57:10 PM,-888.88,-888.88,,,,,,
5116,03/24/25 02:57:10 PM,-888.88,-888.88,,,,,,
5117,03/24/25 03:57:10 PM,-888.88,-888.88,,,,,,
5118,03/24/25 04:57:10 PM,-888.88,-888.88,,,,,,
5119,03/24/25 05:57:10 PM,-888.88,-888.88,,,,,,
5120,03/24/25 06:57:10 PM,-888.88,-888.88,,,,,,
5121,03/24/25 07:57:10 PM,-888.88,-888.88,,,,,,
5122,03/24/25 08:57:10 PM,-888.88,-888.88,,,,,,
5123,03/24/25 09:57:10 PM,-888.88,-888.88,,,,,,
5124,03/24/25 10:57:10 PM,-888.88,-888.88,,,,,,
5125,03/24/25 11:57:10 PM,-888.88,-888.88,,,,,,
5126,03/25/25 12:57:10 AM,-888.88,-888.88,,,,,,
5127,03/25/25 01:57:10 AM,-888.88,-888.88,,,,,,
5128,03/25/25 02:57:10 AM,-888.88,-888.88,,,,,,
5129,03/25/25 03:57:10 AM,-888.88,-888.88,,,,,,
5130,03/25/25 04:57:10 AM,-888.88,-888.88,,,,,,
5131,03/25/25 05:57:10 AM,-888.88,-888.88,,,,,,
5132,03/25/25 06:57:10 AM,-888.88,-888.88,,,,,,
5133,03/25/25 07:57:10 AM,-888.88,-888.88,,,,,,
5134,03/25/25 08:57:10 AM,-888.88,-888.88,,,,,,
5135,03/25/25 09:57:10 AM,-888.88,-888.88,,,,,,
5136,03/25/25 10:57:10 AM,-888.88,-888.88,,,,,,
5137,03/25/25 11:57:10 AM,-888.88,-888.88,,,,,,
5138,03/25/25 12:57:10 PM,-888.88,-888.88,,,,,,
5139,03/25/25 01:57:10 PM,-888.88,-888.88,,,,,,
5140,03/25/25 02:57:10 PM,-888.88,-888.88,,,,,,
5141,03/25/25 03:57:10 PM,-888.88,-888.88,,,,,,
5142,03/25/25 04:57:10 PM,-888.88,-888.88,,,,,,
5143,03/25/25 05:57:10 PM,-888.88,-888.88,,,,,,
5144,03/25/25 06:57:10 PM,-888.88,-888.88,,,,,,
5145,03/25/25 07:57:10 PM,-888.88,-888.88,,,,,,
5146,03/25/25 08:57:10 PM,-888.88,-888.88,,,,,,
5147,03/25/25 09:57:10 PM,-888.88,-888.88,,,,,,
5148,03/25/25 10:57:10 PM,-888.88,-888.88,,,,,,
5149,03/25/25 11:57:10 PM,-888.88,-888.88,,,,,,
5150,03/26/25 12:57:10 AM,-888.88,-888.88,,,,,,
5151,03/26/25 01:57:10 AM,-888.88,-888.88,,,,,,
5152,03/26/25 02:57:10 AM,-888.88,-888.88,,,,,,
5153,03/26/25 03:57:10 AM,-888.88,-888.88,,,,,,
5154,03/26/25 04:57:10 AM,-888.88,-888.88,,,,,,
5155,03/26/25 05:57:10 AM,-888.88,-888.88,,,,,,
5156,03/26/25 06:57:10 AM,-888.88,-888.88,,,,,,
5157,03/26/25 07:57:10 AM,-888.88,-888.88,,,,,,
5158,03/26/25 08:57:10 AM,-888.88,-888.88,,,,,,
5159,03/26/25 09:57:10 AM,-888.88,-888.88,,,,,,
5160,03/26/25 10:57:10 AM,-888.88,-888.88,,,,,,
5161,03/26/25 11:57:10 AM,-888.88,-888.88,,,,,,
5162,03/26/25 12:57:10 PM,-888.88,-888.88,,,,,,
5163,03/26/25 01:57:10 PM,-888.88,-888.88,,,,,,
5164,03/26/25 02:57:10 PM,-888.88,-888.88,,,,,,
5165,03/26/25 03:57:10 PM,-888.88,-888.88,,,,,,
5166,03/26/25 04:57:10 PM,-888.88,-888.88,,,,,,
5167,03/26/25 05:57:10 PM,-888.88,-888.88,,,,,,
5168,03/26/25 06:57:10 PM,-888.88,-888.88,,,,,,
5169,03/26/25 07:57:10 PM,-888.88,-888.88,,,,,,
5170,03/26/25 08:57:10 PM,-888.88,-888.88,,,,,,
5171,03/26/25 09:57:10 PM,-888.88,-888.88,,,,,,
5172,03/26/25 10:57:10 PM,-888.88,-888.88,,,,,,
5173,03/26/25 11:57:10 PM,-888.88,-888.88,,,,,,
5174,03/27/25 12:57:10 AM,-888.88,-888.88,,,,,,
5175,03/27/25 01:57:10 AM,-888.88,-888.88,,,,,,
5176,03/27/25 02:57:10 AM,-888.88,-888.88,,,,,,
5177,03/27/25 03:57:10 AM,-888.88,-888.88,,,,,,
5178,03/27/25 04:57:10 AM,-888.88,-888.88,,,,,,
5179,03/27/25 05:57:10 AM,-888.88,-888.88,,,,,,
5180,03/27/25 06:57:10 AM,-888.88,-888.88,,,,,,
5181,03/27/25 07:57:10 AM,-888.88,-888.88,,,,,,
5182,03/27/25 08:57:10 AM,-888.88,-888.88,,,,,,
5183,03/27/25 09:57:10 AM,-888.88,-888.88,,,,,,
5184,03/27/25 10:57:10 AM,-888.88,-888.88,,,,,,
5185,03/27/25 11:57:10 AM,-888.88,-888.88,,,,,,
5186,03/27/25 12:57:10 PM,-888.88,-888.88,,,,,,
5187,03/27/25 01:57:10 PM,-888.88,-888.88,,,,,,
5188,03/27/25 02:57:10 PM,-888.88,-888.88,,,,,,
5189,03/27/25 03:57:10 PM,-888.88,-888.88,,,,,,
5190,03/27/25 04:57:10 PM,-888.88,-888.88,,,,,,
5191,03/27/25 05:57:10 PM,-888.88,-888.88,,,,,,
5192,03/27/25 06:57:10 PM,-888.88,-888.88,,,,,,
5193,03/27/25 07:57:10 PM,-888.88,-888.88,,,,,,
5194,03/27/25 08:57:10 PM,-888.88,-888.88,,,,,,
5195,03/27/25 09:57:10 PM,-888.88,-888.88,,,,,,
5196,03/27/25 10:57:10 PM,-888.88,-888.88,,,,,,
5197,03/27/25 11:57:10 PM,-888.88,-888.88,,,,,,
5198,03/28/25 12:57:10 AM,-888.88,-888.88,,,,,,
5199,03/28/25 01:57:10 AM,-888.88,-888.88,,,,,,
5200,03/28/25 02:57:10 AM,-888.88,-888.88,,,,,,
5201,03/28/25 03:57:10 AM,-888.88,-888.88,,,,,,
5202,03/28/25 04:57:10 AM,-888.88,-888.88,,,,,,
5203,03/28/25 05:57:10 AM,-888.88,-888.88,,,,,,
5204,03/28/25 06:57:10 AM,-888.88,-888.88,,,,,,
5205,03/28/25 07:57:10 AM,-888.88,-888.88,,,,,,
5206,03/28/25 08:57:10 AM,-888.88,-888.88,,,,,,
5207,03/28/25 09:57:10 AM,-888.88,-888.88,,,,,,
5208,03/28/25 10:57:10 AM,-888.88,-888.88,,,,,,
5209,03/28/25 11:57:10 AM,-888.88,-888.88,,,,,,
5210,03/28/25 12:57:10 PM,-888.88,-888.88,,,,,,
5211,03/28/25 01:57:10 PM,-888.88,-888.88,,,,,,
5212,03/28/25 02:57:10 PM,-888.88,-888.88,,,,,,
5213,03/28/25 03:57:10 PM,-888.88,-888.88,,,,,,
5214,03/28/25 04:57:10 PM,-888.88,-888.88,,,,,,
5215,03/28/25 05:57:10 PM,-888.88,-888.88,,,,,,
5216,03/28/25 06:57:10 PM,-888.88,-888.88,,,,,,
5217,03/28/25 07:57:10 PM,-888.88,-888.88,,,,,,
5218,03/28/25 08:57:10 PM,-888.88,-888.88,,,,,,
5219,03/28/25 09:57:10 PM,-888.88,-888.88,,,,,,
5220,03/28/25 10:57:10 PM,-888.88,-888.88,,,,,,
5221,03/28/25 11:57:10 PM,-888.88,-888.88,,,,,,
5222,03/29/25 12:57:10 AM,-888.88,-888.88,,,,,,
5223,03/29/25 01:57:10 AM,-888.88,-888.88,,,,,,
5224,03/29/25 02:57:10 AM,-888.88,-888.88,,,,,,
5225,03/29/25 03:57:10 AM,-888.88,-888.88,,,,,,
5226,03/29/25 04:57:10 AM,-888.88,-888.88,,,,,,
5227,03/29/25 05:57:10 AM,-888.88,-888.88,,,,,,
5228,03/29/25 06:57:10 AM,-888.88,-888.88,,,,,,
5229,03/29/25 07:57:10 AM,-888.88,-888.88,,,,,,
5230,03/29/25 08:57:10 AM,-888.88,-888.88,,,,,,
5231,03/29/25 09:57:10 AM,-888.88,-888.88,,,,,,
5232,03/29/25 10:57:10 AM,-888.88,-888.88,,,,,,
5233,03/29/25 11:57:10 AM,-888.88,-888.88,,,,,,
5234,03/29/25 12:57:10 PM,-888.88,-888.88,,,,,,
5235,03/29/25 01:57:10 PM,-888.88,-888.88,,,,,,
5236,03/29/25 02:57:10 PM,-888.88,-888.88,,,,,,
5237,03/29/25 03:57:10 PM,-888.88,-888.88,,,,,,
5238,03/29/25 04:57:10 PM,-888.88,-888.88,,,,,,
5239,03/29/25 05:57:10 PM,-888.88,-888.88,,,,,,
5240,03/29/25 06:57:10 PM,-888.88,-888.88,,,,,,
5241,03/29/25 07:57:10 PM,-888.88,-888.88,,,,,,
5242,03/29/25 08:57:10 PM,-888.88,-888.88,,,,,,
5243,03/29/25 09:57:10 PM,-888.88,-888.88,,,,,,
5244,03/29/25 10:57:10 PM,-888.88,-888.88,,,,,,
5245,03/29/25 11:57:10 PM,-888.88,-888.88,,,,,,
5246,03/30/25 12:57:10 AM,-888.88,-888.88,,,,,,
5247,03/30/25 01:57:10 AM,-888.88,-888.88,,,,,,
5248,03/30/25 02:57:10 AM,-888.88,-888.88,,,,,,
5249,03/30/25 03:57:10 AM,-888.88,-888.88,,,,,,
5250,03/30/25 04:57:10 AM,-888.88,-888.88,,,,,,
5251,03/30/25 05:57:10 AM,-888.88,-888.88,,,,,,
5252,03/30/25 06:57:10 AM,-888.88,-888.88,,,,,,
5253,03/30/25 07:57:10 AM,-888.88,-888.88,,,,,,
5254,03/30/25 08:57:10 AM,-888.88,-888.88,,,,,,
5255,03/30/25 09:57:10 AM,-888.88,-888.88,,,,,,
5256,03/30/25 10:57:10 AM,-888.88,-888.88,,,,,,
5257,03/30/25 11:57:10 AM,-888.88,-888.88,,,,,,
5258,03/30/25 12:57:10 PM,-888.88,-888.88,,,,,,
5259,03/30/25 01:57:10 PM,-888.88,-888.88,,,,,,
5260,03/30/25 02:57:10 PM,-888.88,-888.88,,,,,,
5261,03/30/25 03:57:10 PM,-888.88,-888.88,,,,,,
5262,03/30/25 04:57:10 PM,-888.88,-888.88,,,,,,
5263,03/30/25 05:57:10 PM,-888.88,-888.88,,,,,,
5264,03/30/25 06:57:10 PM,-888.88,-888.88,,,,,,
5265,03/30/25 07:57:10 PM,-888.88,-888.88,,,,,,
5266,03/30/25 08:57:10 PM,-888.88,-888.88,,,,,,
5267,03/30/25 09:57:10 PM,-888.88,-888.88,,,,,,
5268,03/30/25 10:57:10 PM,-888.88,-888.88,,,,,,
5269,03/30/25 11:57:10 PM,-888.88,-888.88,,,,,,
5270,03/31/25 12:57:10 AM,-888.88,-888.88,,,,,,
5271,03/31/25 01:57:10 AM,-888.88,-888.88,,,,,,
5272,03/31/25 02:57:10 AM,-888.88,-888.88,,,,,,
5273,03/31/25 03:57:10 AM,-888.88,-888.88,,,,,,
5274,03/31/25 04:57:10 AM,-888.88,-888.88,,,,,,
5275,03/31/25 05:57:10 AM,-888.88,-888.88,,,,,,
5276,03/31/25 06:57:10 AM,-888.88,-888.88,,,,,,
5277,03/31/25 07:57:10 AM,-888.88,-888.88,,,,,,
5278,03/31/25 08:57:10 AM,-888.88,-888.88,,,,,,
5279,03/31/25 09:57:10 AM,-888.88,-888.88,,,,,,
5280,03/31/25 10:57:10 AM,-888.88,-888.88,,,,,,
5281,03/31/25 11:57:10 AM,-888.88,-888.88,,,,,,
5282,03/31/25 12:57:10 PM,-888.88,-888.88,,,,,,
5283,03/31/25 01:57:10 PM,-888.88,-888.88,,,,,,
5284,03/31/25 02:57:10 PM,-888.88,-888.88,,,,,,
5285,03/31/25 03:57:10 PM,-888.88,-888.88,,,,,,
5286,03/31/25 04:57:10 PM,-888.88,-888.88,,,,,,
5287,03/31/25 05:57:10 PM,-888.88,-888.88,,,,,,
5288,03/31/25 06:57:10 PM,-888.88,-888.88,,,,,,
5289,03/31/25 07:57:10 PM,-888.88,-888.88,,,,,,
5290,03/31/25 08:57:10 PM,-888.88,-888.88,,,,,,
5291,03/31/25 09:57:10 PM,-888.88,-888.88,,,,,,
5292,03/31/25 10:57:10 PM,-888.88,-888.88,,,,,,
5293,03/31/25 11:57:10 PM,-888.88,-888.88,,,,,,
5294,04/01/25 12:57:10 AM,-888.88,-888.88,,,,,,
5295,04/01/25 01:57:10 AM,-888.88,-888.88,,,,,,
5296,04/01/25 02:57:10 AM,-888.88,-888.88,,,,,,
5297,04/01/25 03:57:10 AM,-888.88,-888.88,,,,,,
5298,04/01/25 04:57:10 AM,-888.88,-888.88,,,,,,
5299,04/01/25 05:57:10 AM,-888.88,-888.88,,,,,,
5300,04/01/25 06:57:10 AM,-888.88,-888.88,,,,,,
5301,04/01/25 07:57:10 AM,-888.88,-888.88,,,,,,
5302,04/01/25 08:57:10 AM,-888.88,-888.88,,,,,,
5303,04/01/25 09:57:10 AM,-888.88,-888.88,,,,,,
5304,04/01/25 10:57:10 AM,-888.88,-888.88,,,,,,
5305,04/01/25 11:57:10 AM,-888.88,-888.88,,,,,,
5306,04/01/25 12:57:10 PM,-888.88,-888.88,,,,,,
5307,04/01/25 01:57:10 PM,-888.88,-888.88,,,,,,
5308,04/01/25 02:57:10 PM,-888.88,-888.88,,,,,,
5309,04/01/25 03:57:10 PM,-888.88,-888.88,,,,,,
5310,04/01/25 04:57:10 PM,-888.88,-888.88,,,,,,
5311,04/01/25 05:57:10 PM,-888.88,-888.88,,,,,,
5312,04/01/25 06:57:10 PM,-888.88,-888.88,,,,,,
5313,04/01/25 07:57:10 PM,-888.88,-888.88,,,,,,
5314,04/01/25 08:57:10 PM,-888.88,-888.88,,,,,,
5315,04/01/25 09:57:10 PM,-888.88,-888.88,,,,,,
5316,04/01/25 10:57:10 PM,-888.88,-888.88,,,,,,
5317,04/01/25 11:57:10 PM,-888.88,-888.88,,,,,,
5318,04/02/25 12:57:10 AM,-888.88,-888.88,,,,,,
5319,04/02/25 01:57:10 AM,-888.88,-888.88,,,,,,
5320,04/02/25 02:57:10 AM,-888.88,-888.88,,,,,,
5321,04/02/25 03:57:10 AM,-888.88,-888.88,,,,,,
5322,04/02/25 04:57:10 AM,-888.88,-888.88,,,,,,
5323,04/02/25 05:57:10 AM,-888.88,-888.88,,,,,,
5324,04/02/25 06:57:10 AM,-888.88,-888.88,,,,,,
5325,04/02/25 07:57:10 AM,-888.88,-888.88,,,,,,
5326,04/02/25 08:57:10 AM,-888.88,-888.88,,,,,,
5327,04/02/25 09:57:10 AM,-888.88,-888.88,,,,,,
