"Plot Title: 21909583"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21909583, SEN S/N: 21909583)","Temp, °F (LGR S/N: 21909583, SEN S/N: 21909583)","Coupler Detached (LGR S/N: 21909583)","Coupler Attached (LGR S/N: 21909583)","Stopped (LGR S/N: 21909583)","End Of File (LGR S/N: 21909583)"
1409,06/15/24 03:30:32 AM,3.82,87.87,,,,
1410,06/15/24 04:30:32 AM,3.81,88.05,,,,
1411,06/15/24 05:30:32 AM,3.74,87.91,,,,
1412,06/15/24 06:30:32 AM,3.46,87.80,,,,
1413,06/15/24 07:30:32 AM,3.51,87.76,,,,
1414,06/15/24 08:30:32 AM,5.86,87.98,,,,
1415,06/15/24 09:30:32 AM,7.86,88.02,,,,
1416,06/15/24 10:30:32 AM,8.11,88.12,,,,
1417,06/15/24 11:30:32 AM,8.78,88.12,,,,
1418,06/15/24 12:30:32 PM,8.70,88.16,,,,
1419,06/15/24 01:30:32 PM,9.46,88.20,,,,
1420,06/15/24 02:30:32 PM,14.29,87.55,,,,
1421,06/15/24 03:30:32 PM,21.76,87.69,,,,
1422,06/15/24 04:30:32 PM,20.28,87.19,,,,
1423,06/15/24 05:30:32 PM,18.10,87.04,,,,
1424,06/15/24 06:30:32 PM,12.95,87.40,,,,
1425,06/15/24 07:30:32 PM,7.35,87.73,,,,
1426,06/15/24 08:30:32 PM,5.23,87.69,,,,
1427,06/15/24 09:30:32 PM,5.07,87.73,,,,
1428,06/15/24 10:30:32 PM,5.38,87.66,,,,
1429,06/15/24 11:30:32 PM,5.67,87.48,,,,
1430,06/16/24 12:30:32 AM,5.84,87.62,,,,
1431,06/16/24 01:30:32 AM,5.60,87.69,,,,
1432,06/16/24 02:30:32 AM,5.31,87.69,,,,
1433,06/16/24 03:30:32 AM,5.14,87.62,,,,
1434,06/16/24 04:30:32 AM,4.99,87.40,,,,
1435,06/16/24 05:30:32 AM,4.81,87.19,,,,
1436,06/16/24 06:30:32 AM,4.67,87.12,,,,
1437,06/16/24 07:30:32 AM,4.73,87.12,,,,
1438,06/16/24 08:30:32 AM,6.34,87.19,,,,
1439,06/16/24 09:30:32 AM,8.53,87.37,,,,
1440,06/16/24 10:30:32 AM,13.56,87.58,,,,
1441,06/16/24 11:30:32 AM,17.20,87.76,,,,
1442,06/16/24 12:30:32 PM,18.48,87.80,,,,
1443,06/16/24 01:30:32 PM,20.67,87.91,,,,
1444,06/16/24 02:30:32 PM,20.51,87.87,,,,
1445,06/16/24 03:30:32 PM,20.46,87.84,,,,
1446,06/16/24 04:30:32 PM,18.50,87.73,,,,
1447,06/16/24 05:30:32 PM,16.18,87.30,,,,
1448,06/16/24 06:30:32 PM,11.76,87.26,,,,
1449,06/16/24 07:30:32 PM,7.41,87.26,,,,
1450,06/16/24 08:30:32 PM,5.24,87.48,,,,
1451,06/16/24 09:30:32 PM,4.89,87.44,,,,
1452,06/16/24 10:30:32 PM,4.97,87.55,,,,
1453,06/16/24 11:30:32 PM,5.27,87.66,,,,
1454,06/17/24 12:30:32 AM,5.42,87.69,,,,
1455,06/17/24 01:30:32 AM,5.07,87.40,,,,
1456,06/17/24 02:30:32 AM,4.95,87.26,,,,
1457,06/17/24 03:30:32 AM,4.77,87.12,,,,
1458,06/17/24 04:30:32 AM,4.50,87.12,,,,
1459,06/17/24 05:30:32 AM,4.29,87.08,,,,
1460,06/17/24 06:30:32 AM,3.97,87.04,,,,
1461,06/17/24 07:30:32 AM,3.95,87.01,,,,
1462,06/17/24 08:30:32 AM,5.22,87.04,,,,
1463,06/17/24 09:30:32 AM,7.24,86.97,,,,
1464,06/17/24 10:30:32 AM,12.18,87.04,,,,
1465,06/17/24 11:30:32 AM,17.70,87.40,,,,
1466,06/17/24 12:30:32 PM,16.85,87.73,,,,
1467,06/17/24 01:30:32 PM,16.81,87.98,,,,
1468,06/17/24 02:30:32 PM,20.09,88.20,,,,
1469,06/17/24 03:30:32 PM,19.31,88.34,,,,
1470,06/17/24 04:30:32 PM,19.30,87.98,,,,
1471,06/17/24 05:30:32 PM,17.87,87.76,,,,
1472,06/17/24 06:30:32 PM,11.24,86.94,,,,
1473,06/17/24 07:30:32 PM,6.61,86.79,,,,
1474,06/17/24 08:30:32 PM,4.94,86.97,,,,
1475,06/17/24 09:30:32 PM,5.10,87.87,,,,
1476,06/17/24 10:30:32 PM,5.05,88.16,,,,
1477,06/17/24 11:30:32 PM,5.16,88.30,,,,
1478,06/18/24 12:30:32 AM,5.30,88.27,,,,
1479,06/18/24 01:30:32 AM,5.58,88.23,,,,
1480,06/18/24 02:30:32 AM,5.58,88.16,,,,
1481,06/18/24 03:30:32 AM,5.25,88.05,,,,
1482,06/18/24 04:30:32 AM,4.78,88.05,,,,
1483,06/18/24 05:30:32 AM,4.92,88.05,,,,
1484,06/18/24 06:30:32 AM,4.63,88.02,,,,
1485,06/18/24 07:30:32 AM,4.38,87.91,,,,
1486,06/18/24 08:30:32 AM,5.63,87.51,,,,
1487,06/18/24 09:30:32 AM,9.51,87.44,,,,
1488,06/18/24 10:30:32 AM,14.29,87.26,,,,
1489,06/18/24 11:30:32 AM,12.64,87.40,,,,
1490,06/18/24 12:30:32 PM,15.42,87.26,,,,
1491,06/18/24 01:30:32 PM,19.80,87.33,,,,
1492,06/18/24 02:30:32 PM,21.37,87.55,,,,
1493,06/18/24 03:30:32 PM,21.80,87.69,,,,
1494,06/18/24 04:30:32 PM,17.62,87.58,,,,
1495,06/18/24 05:30:32 PM,17.47,85.82,,,,
1496,06/18/24 06:30:32 PM,11.35,85.46,,,,
1497,06/18/24 07:30:32 PM,7.12,85.42,,,,
1498,06/18/24 08:30:32 PM,4.63,85.53,,,,
1499,06/18/24 09:30:32 PM,4.14,86.18,,,,
1500,06/18/24 10:30:32 PM,4.48,86.50,,,,
1501,06/18/24 11:30:32 PM,4.44,87.08,,,,
1502,06/19/24 12:30:32 AM,4.41,87.58,,,,
1503,06/19/24 01:30:32 AM,4.33,87.98,,,,
1504,06/19/24 02:30:32 AM,4.36,88.02,,,,
1505,06/19/24 03:30:32 AM,4.41,87.98,,,,
1506,06/19/24 04:30:32 AM,4.30,87.94,,,,
1507,06/19/24 05:30:32 AM,3.93,87.94,,,,
1508,06/19/24 06:30:32 AM,3.71,87.91,,,,
1509,06/19/24 07:30:32 AM,3.66,87.69,,,,
1510,06/19/24 08:30:32 AM,5.86,87.62,,,,
1511,06/19/24 09:30:32 AM,10.19,87.58,,,,
1512,06/19/24 10:30:32 AM,12.48,87.51,,,,
1513,06/19/24 11:30:32 AM,14.80,87.55,,,,
1514,06/19/24 12:30:32 PM,17.20,87.66,,,,
1515,06/19/24 01:30:32 PM,20.57,87.69,,,,
1516,06/19/24 02:30:32 PM,18.11,87.69,,,,
1517,06/19/24 03:30:32 PM,17.59,87.62,,,,
1518,06/19/24 04:30:32 PM,13.63,87.73,,,,
1519,06/19/24 05:30:32 PM,12.61,87.66,,,,
1520,06/19/24 06:30:32 PM,12.07,86.90,,,,
1521,06/19/24 07:30:32 PM,7.67,86.83,,,,
1522,06/19/24 08:30:32 PM,4.64,86.90,,,,
1523,06/19/24 09:30:32 PM,4.45,86.94,,,,
1524,06/19/24 10:30:32 PM,4.92,86.72,,,,
1525,06/19/24 11:30:32 PM,4.90,86.76,,,,
1526,06/20/24 12:30:32 AM,4.84,86.72,,,,
1527,06/20/24 01:30:32 AM,4.79,87.04,,,,
1528,06/20/24 02:30:32 AM,4.62,86.83,,,,
1529,06/20/24 03:30:32 AM,4.60,86.65,,,,
1530,06/20/24 04:30:32 AM,4.33,86.68,,,,
1531,06/20/24 05:30:32 AM,4.12,86.83,,,,
1532,06/20/24 06:30:32 AM,3.93,86.86,,,,
1533,06/20/24 07:30:32 AM,3.80,87.15,,,,
1534,06/20/24 08:30:32 AM,3.76,87.33,,,,
1535,06/20/24 09:30:32 AM,3.68,87.26,,,,
1536,06/20/24 10:30:32 AM,3.95,87.12,,,,
1537,06/20/24 11:30:32 AM,4.19,87.12,,,,
1538,06/20/24 12:30:32 PM,5.26,87.26,,,,
1539,06/20/24 01:30:32 PM,7.07,87.30,,,,
1540,06/20/24 02:30:32 PM,7.33,86.86,,,,
1541,06/20/24 03:30:32 PM,8.41,86.58,,,,
1542,06/20/24 04:30:32 PM,6.25,87.12,,,,
1543,06/20/24 05:23:16 PM,,,,Logged,,
1544,06/20/24 05:23:22 PM,,,,,Logged,Logged
