"Plot Title: 21909585"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21909585, SEN S/N: 21909585)","Temp, °F (LGR S/N: 21909585, SEN S/N: 21909585)","Coupler Detached (LGR S/N: 21909585)","Coupler Attached (LGR S/N: 21909585)","Stopped (LGR S/N: 21909585)","End Of File (LGR S/N: 21909585)"
1409,06/17/24 05:57:10 AM,4.83,87.44,,,,
1410,06/17/24 06:57:10 AM,4.34,87.40,,,,
1411,06/17/24 07:57:10 AM,4.45,87.37,,,,
1412,06/17/24 08:57:10 AM,6.16,87.22,,,,
1413,06/17/24 09:57:10 AM,8.29,87.04,,,,
1414,06/17/24 10:57:10 AM,17.49,87.08,,,,
1415,06/17/24 11:57:10 AM,15.85,87.12,,,,
1416,06/17/24 12:57:10 PM,10.15,87.15,,,,
1417,06/17/24 01:57:10 PM,14.60,87.22,,,,
1418,06/17/24 02:57:10 PM,12.42,87.15,,,,
1419,06/17/24 03:57:10 PM,11.16,87.04,,,,
1420,06/17/24 04:57:10 PM,12.58,86.79,,,,
1421,06/17/24 05:57:10 PM,9.62,86.58,,,,
1422,06/17/24 06:57:10 PM,8.39,85.86,,,,
1423,06/17/24 07:57:10 PM,5.74,85.60,,,,
1424,06/17/24 08:57:10 PM,5.19,86.04,,,,
1425,06/17/24 09:57:10 PM,4.49,86.14,,,,
1426,06/17/24 10:57:10 PM,4.45,86.40,,,,
1427,06/17/24 11:57:10 PM,4.45,86.54,,,,
1428,06/18/24 12:57:10 AM,4.62,86.65,,,,
1429,06/18/24 01:57:10 AM,4.35,86.68,,,,
1430,06/18/24 02:57:10 AM,3.46,86.14,,,,
1431,06/18/24 03:57:10 AM,3.93,85.78,,,,
1432,06/18/24 04:57:10 AM,3.96,85.57,,,,
1433,06/18/24 05:57:10 AM,3.34,85.28,,,,
1434,06/18/24 06:57:10 AM,3.51,85.10,,,,
1435,06/18/24 07:57:10 AM,4.40,85.06,,,,
1436,06/18/24 08:57:10 AM,6.75,84.96,,,,
1437,06/18/24 09:57:10 AM,10.30,85.53,,,,
1438,06/18/24 10:57:10 AM,15.27,86.11,,,,
1439,06/18/24 11:57:10 AM,11.03,86.36,,,,
1440,06/18/24 12:57:10 PM,11.87,86.47,,,,
1441,06/18/24 01:57:10 PM,14.12,86.83,,,,
1442,06/18/24 02:57:10 PM,13.94,87.01,,,,
1443,06/18/24 03:57:10 PM,12.16,86.76,,,,
1444,06/18/24 04:57:10 PM,11.65,86.65,,,,
1445,06/18/24 05:57:10 PM,10.20,86.14,,,,
1446,06/18/24 06:57:10 PM,7.07,85.46,,,,
1447,06/18/24 07:57:10 PM,5.50,85.75,,,,
1448,06/18/24 08:57:10 PM,4.21,85.71,,,,
1449,06/18/24 09:57:10 PM,4.21,86.47,,,,
1450,06/18/24 10:57:10 PM,4.21,86.29,,,,
1451,06/18/24 11:57:10 PM,4.08,86.32,,,,
1452,06/19/24 12:57:10 AM,4.02,86.72,,,,
1453,06/19/24 01:57:10 AM,3.96,86.90,,,,
1454,06/19/24 02:57:10 AM,4.29,86.90,,,,
1455,06/19/24 03:57:10 AM,4.00,86.90,,,,
1456,06/19/24 04:57:10 AM,3.92,86.90,,,,
1457,06/19/24 05:57:10 AM,3.49,86.86,,,,
1458,06/19/24 06:57:10 AM,3.99,86.79,,,,
1459,06/19/24 07:57:10 AM,4.37,86.83,,,,
1460,06/19/24 08:57:10 AM,7.15,86.90,,,,
1461,06/19/24 09:57:10 AM,9.25,87.12,,,,
1462,06/19/24 10:57:10 AM,13.27,86.83,,,,
1463,06/19/24 11:57:10 AM,13.08,86.94,,,,
1464,06/19/24 12:57:10 PM,15.69,86.61,,,,
1465,06/19/24 01:57:10 PM,14.33,86.29,,,,
1466,06/19/24 02:57:10 PM,12.25,85.93,,,,
1467,06/19/24 03:57:10 PM,11.69,85.89,,,,
1468,06/19/24 04:57:10 PM,10.50,86.29,,,,
1469,06/19/24 05:57:10 PM,9.05,86.07,,,,
1470,06/19/24 06:57:10 PM,7.58,86.68,,,,
1471,06/19/24 07:57:10 PM,5.46,86.90,,,,
1472,06/19/24 08:57:10 PM,4.68,87.26,,,,
1473,06/19/24 09:57:10 PM,4.74,87.30,,,,
1474,06/19/24 10:57:10 PM,4.90,87.26,,,,
1475,06/19/24 11:57:10 PM,4.61,87.30,,,,
1476,06/20/24 12:57:10 AM,4.34,87.19,,,,
1477,06/20/24 01:57:10 AM,4.40,87.01,,,,
1478,06/20/24 02:57:10 AM,4.46,87.04,,,,
1479,06/20/24 03:57:10 AM,4.63,87.08,,,,
1480,06/20/24 04:57:10 AM,4.66,87.08,,,,
1481,06/20/24 05:57:10 AM,4.85,87.08,,,,
1482,06/20/24 06:57:10 AM,4.82,87.01,,,,
1483,06/20/24 07:57:10 AM,4.75,86.97,,,,
1484,06/20/24 08:57:10 AM,4.20,86.97,,,,
1485,06/20/24 09:57:10 AM,4.16,86.79,,,,
1486,06/20/24 10:57:10 AM,4.39,86.76,,,,
1487,06/20/24 11:57:10 AM,4.68,86.76,,,,
1488,06/20/24 12:57:10 PM,5.75,86.72,,,,
1489,06/20/24 01:57:10 PM,6.05,86.76,,,,
1490,06/20/24 02:57:10 PM,6.97,86.72,,,,
1491,06/20/24 03:57:10 PM,7.42,86.65,,,,
1492,06/20/24 04:57:10 PM,6.29,86.43,,,,
1493,06/20/24 05:57:10 PM,5.35,86.47,,,,
1494,06/20/24 06:57:10 PM,6.05,86.00,,,,
1495,06/20/24 07:57:10 PM,6.00,85.82,,,,
1496,06/20/24 08:57:10 PM,5.26,85.78,,,,
1497,06/20/24 09:57:10 PM,4.46,85.86,,,,
1498,06/20/24 10:57:10 PM,4.79,85.89,,,,
1499,06/20/24 11:57:10 PM,4.65,85.78,,,,
1500,06/21/24 12:57:10 AM,4.56,85.50,,,,
1501,06/21/24 01:57:10 AM,3.79,85.32,,,,
1502,06/21/24 02:57:10 AM,4.67,85.32,,,,
1503,06/21/24 03:57:10 AM,4.57,85.39,,,,
1504,06/21/24 04:57:10 AM,4.56,85.42,,,,
1505,06/21/24 05:57:10 AM,4.70,85.46,,,,
1506,06/21/24 06:57:10 AM,4.82,85.32,,,,
1507,06/21/24 07:57:10 AM,5.26,85.32,,,,
1508,06/21/24 08:57:10 AM,7.33,85.14,,,,
1509,06/21/24 09:57:10 AM,10.69,85.17,,,,
1510,06/21/24 10:57:10 AM,10.03,84.96,,,,
1511,06/21/24 11:57:10 AM,17.16,85.10,,,,
1512,06/21/24 12:57:10 PM,14.86,85.17,,,,
1513,06/21/24 01:57:10 PM,15.77,85.32,,,,
1514,06/21/24 02:57:10 PM,14.57,85.42,,,,
1515,06/21/24 03:57:10 PM,14.31,85.53,,,,
1516,06/21/24 04:57:10 PM,11.46,85.50,,,,
1517,06/21/24 05:57:10 PM,9.94,85.32,,,,
1518,06/21/24 06:05:54 PM,,,,Logged,,
1519,06/21/24 06:05:59 PM,,,,,Logged,Logged
