"Plot Title: 21909582"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21909582, SEN S/N: 21909582)","Temp, °F (LGR S/N: 21909582, SEN S/N: 21909582)","Coupler Detached (LGR S/N: 21909582)","Coupler Attached (LGR S/N: 21909582)","Host Connected (LGR S/N: 21909582)","Stopped (LGR S/N: 21909582)","End Of File (LGR S/N: 21909582)"
1362,06/13/24 12:50:08 AM,1.38,88.09,,,,,
1363,06/13/24 01:50:08 AM,0.56,88.09,,,,,
1364,06/13/24 02:50:08 AM,0.50,88.20,,,,,
1365,06/13/24 03:50:08 AM,0.61,88.27,,,,,
1366,06/13/24 04:50:08 AM,0.58,88.30,,,,,
1367,06/13/24 05:50:08 AM,1.56,88.38,,,,,
1368,06/13/24 06:50:08 AM,2.14,88.45,,,,,
1369,06/13/24 07:50:08 AM,4.33,88.30,,,,,
1370,06/13/24 08:50:08 AM,6.11,88.09,,,,,
1371,06/13/24 09:50:08 AM,6.43,87.98,,,,,
1372,06/13/24 10:50:08 AM,6.67,87.91,,,,,
1373,06/13/24 11:50:08 AM,10.40,87.98,,,,,
1374,06/13/24 12:50:08 PM,16.69,88.27,,,,,
1375,06/13/24 01:50:08 PM,18.46,88.70,,,,,
1376,06/13/24 02:50:08 PM,22.33,89.06,,,,,
1377,06/13/24 03:50:08 PM,21.61,89.24,,,,,
1378,06/13/24 04:50:08 PM,20.08,89.13,,,,,
1379,06/13/24 05:50:08 PM,15.88,88.81,,,,,
1380,06/13/24 06:50:08 PM,9.74,88.63,,,,,
1381,06/13/24 07:50:08 PM,4.10,88.45,,,,,
1382,06/13/24 08:50:08 PM,2.62,88.27,,,,,
1383,06/13/24 09:50:08 PM,3.58,88.23,,,,,
1384,06/13/24 10:50:08 PM,3.08,88.23,,,,,
1385,06/13/24 11:50:08 PM,1.48,88.09,,,,,
1386,06/14/24 12:50:08 AM,0.33,88.02,,,,,
1387,06/14/24 01:50:08 AM,0.58,87.94,,,,,
1388,06/14/24 02:50:08 AM,1.23,87.91,,,,,
1389,06/14/24 03:50:08 AM,3.68,88.02,,,,,
1390,06/14/24 04:50:08 AM,3.56,88.02,,,,,
1391,06/14/24 05:50:08 AM,3.02,87.91,,,,,
1392,06/14/24 06:50:08 AM,2.49,87.58,,,,,
1393,06/14/24 07:50:08 AM,3.48,87.51,,,,,
1394,06/14/24 08:50:08 AM,9.17,87.69,,,,,
1395,06/14/24 09:50:08 AM,11.60,87.94,,,,,
1396,06/14/24 10:50:08 AM,13.75,88.16,,,,,
1397,06/14/24 11:50:08 AM,16.64,88.30,,,,,
1398,06/14/24 12:50:08 PM,22.24,88.48,,,,,
1399,06/14/24 01:50:08 PM,22.91,88.59,,,,,
1400,06/14/24 02:50:08 PM,19.71,88.84,,,,,
1401,06/14/24 03:50:08 PM,10.38,88.70,,,,,
1402,06/14/24 04:50:08 PM,17.56,88.95,,,,,
1403,06/14/24 05:50:08 PM,15.34,88.74,,,,,
1404,06/14/24 06:50:08 PM,5.70,88.38,,,,,
1405,06/14/24 07:50:08 PM,2.59,88.20,,,,,
1406,06/14/24 08:50:08 PM,2.13,88.12,,,,,
1407,06/14/24 09:50:08 PM,3.19,88.12,,,,,
1408,06/14/24 10:50:08 PM,3.19,88.09,,,,,
1409,06/14/24 11:50:08 PM,2.38,87.98,,,,,
1410,06/15/24 12:50:08 AM,2.32,87.94,,,,,
1411,06/15/24 01:50:08 AM,1.11,87.84,,,,,
1412,06/15/24 02:50:08 AM,0.69,87.84,,,,,
1413,06/15/24 03:50:08 AM,0.34,87.91,,,,,
1414,06/15/24 04:50:08 AM,0.70,87.91,,,,,
1415,06/15/24 05:50:08 AM,1.51,87.91,,,,,
1416,06/15/24 06:50:08 AM,3.93,87.73,,,,,
1417,06/15/24 07:50:08 AM,4.11,87.69,,,,,
1418,06/15/24 08:50:08 AM,6.25,87.73,,,,,
1419,06/15/24 09:50:08 AM,6.55,87.76,,,,,
1420,06/15/24 10:50:08 AM,7.17,87.87,,,,,
1421,06/15/24 11:50:08 AM,8.38,87.84,,,,,
1422,06/15/24 12:50:08 PM,7.27,87.84,,,,,
1423,06/15/24 01:50:08 PM,12.07,87.91,,,,,
1424,06/15/24 02:50:08 PM,23.19,88.27,,,,,
1425,06/15/24 03:50:08 PM,21.02,88.66,,,,,
1426,06/15/24 04:50:08 PM,17.51,88.81,,,,,
1427,06/15/24 05:50:08 PM,14.74,88.84,,,,,
1428,06/15/24 06:50:08 PM,10.19,88.84,,,,,
1429,06/15/24 07:50:08 PM,5.24,88.52,,,,,
1430,06/15/24 08:50:08 PM,4.40,88.38,,,,,
1431,06/15/24 09:50:08 PM,4.17,88.20,,,,,
1432,06/15/24 10:50:08 PM,3.79,87.91,,,,,
1433,06/15/24 11:50:08 PM,2.46,87.55,,,,,
1434,06/16/24 12:50:08 AM,2.24,87.30,,,,,
1435,06/16/24 01:50:08 AM,1.95,87.40,,,,,
1436,06/16/24 02:50:08 AM,1.31,87.37,,,,,
1437,06/16/24 03:50:08 AM,1.17,87.33,,,,,
1438,06/16/24 04:50:08 AM,1.01,87.33,,,,,
1439,06/16/24 05:50:08 AM,1.32,87.51,,,,,
1440,06/16/24 06:50:08 AM,1.56,87.62,,,,,
1441,06/16/24 07:50:08 AM,2.19,87.69,,,,,
1442,06/16/24 08:50:08 AM,2.79,87.76,,,,,
1443,06/16/24 09:50:08 AM,5.85,87.94,,,,,
1444,06/16/24 10:50:08 AM,6.26,88.09,,,,,
1445,06/16/24 11:50:08 AM,7.73,88.34,,,,,
1446,06/16/24 12:50:08 PM,9.22,88.45,,,,,
1447,06/16/24 01:50:08 PM,14.69,88.99,,,,,
1448,06/16/24 02:50:08 PM,23.39,89.20,,,,,
1449,06/16/24 03:50:08 PM,19.30,89.10,,,,,
1450,06/16/24 04:50:08 PM,16.87,88.99,,,,,
1451,06/16/24 05:50:08 PM,13.42,88.77,,,,,
1452,06/16/24 06:50:08 PM,6.86,88.41,,,,,
1453,06/16/24 07:50:08 PM,4.62,88.23,,,,,
1454,06/16/24 08:50:08 PM,3.48,88.30,,,,,
1455,06/16/24 09:50:08 PM,3.13,88.27,,,,,
1456,06/16/24 10:50:08 PM,2.76,88.05,,,,,
1457,06/16/24 11:50:08 PM,2.32,87.91,,,,,
1458,06/17/24 12:50:08 AM,2.23,87.87,,,,,
1459,06/17/24 01:50:08 AM,2.27,87.84,,,,,
1460,06/17/24 02:50:08 AM,2.20,87.80,,,,,
1461,06/17/24 03:50:08 AM,1.80,87.73,,,,,
1462,06/17/24 04:50:08 AM,1.01,87.66,,,,,
1463,06/17/24 05:50:08 AM,1.46,87.62,,,,,
1464,06/17/24 06:50:08 AM,1.57,87.48,,,,,
1465,06/17/24 07:50:08 AM,1.06,87.26,,,,,
1466,06/17/24 08:50:08 AM,2.87,87.30,,,,,
1467,06/17/24 09:50:08 AM,4.52,87.40,,,,,
1468,06/17/24 10:50:08 AM,7.67,87.37,,,,,
1469,06/17/24 11:50:08 AM,9.66,87.73,,,,,
1470,06/17/24 12:50:08 PM,10.55,88.23,,,,,
1471,06/17/24 01:50:08 PM,13.37,88.45,,,,,
1472,06/17/24 02:50:08 PM,11.99,88.66,,,,,
1473,06/17/24 03:50:08 PM,18.83,89.20,,,,,
1474,06/17/24 04:50:08 PM,14.24,89.53,,,,,
1475,06/17/24 05:50:08 PM,13.04,89.10,,,,,
1476,06/17/24 06:50:08 PM,10.15,88.92,,,,,
1477,06/17/24 07:50:08 PM,5.96,88.81,,,,,
1478,06/17/24 08:50:08 PM,3.81,88.38,,,,,
1479,06/17/24 09:50:08 PM,3.06,88.02,,,,,
1480,06/17/24 10:50:08 PM,2.86,88.02,,,,,
1481,06/17/24 11:50:08 PM,2.50,87.94,,,,,
1482,06/18/24 12:50:08 AM,3.26,87.94,,,,,
1483,06/18/24 01:50:08 AM,3.91,87.80,,,,,
1484,06/18/24 02:50:08 AM,3.12,87.66,,,,,
1485,06/18/24 03:50:08 AM,1.82,87.58,,,,,
1486,06/18/24 04:50:08 AM,1.51,87.55,,,,,
1487,06/18/24 05:50:08 AM,1.51,87.62,,,,,
1488,06/18/24 06:50:08 AM,0.74,87.66,,,,,
1489,06/18/24 07:50:08 AM,0.71,87.69,,,,,
1490,06/18/24 08:50:08 AM,3.49,87.76,,,,,
1491,06/18/24 09:50:08 AM,10.42,87.76,,,,,
1492,06/18/24 10:50:08 AM,11.50,88.02,,,,,
1493,06/18/24 11:50:08 AM,13.50,88.05,,,,,
1494,06/18/24 12:50:08 PM,9.43,88.30,,,,,
1495,06/18/24 01:50:08 PM,9.05,88.52,,,,,
1496,06/18/24 02:50:08 PM,11.20,88.84,,,,,
1497,06/18/24 03:50:08 PM,12.59,88.99,,,,,
1498,06/18/24 04:50:08 PM,15.93,88.84,,,,,
1499,06/18/24 05:50:08 PM,9.50,88.66,,,,,
1500,06/18/24 06:50:08 PM,5.98,88.48,,,,,
1501,06/18/24 07:50:08 PM,3.50,88.38,,,,,
1502,06/18/24 08:50:08 PM,2.58,88.23,,,,,
1503,06/18/24 09:50:08 PM,2.74,88.12,,,,,
1504,06/18/24 10:50:08 PM,2.91,88.02,,,,,
1505,06/18/24 11:50:08 PM,2.36,87.98,,,,,
1506,06/19/24 12:50:08 AM,3.24,87.94,,,,,
1507,06/19/24 01:50:08 AM,3.21,87.91,,,,,
1508,06/19/24 02:50:08 AM,2.88,87.80,,,,,
1509,06/19/24 03:50:08 AM,1.87,87.66,,,,,
1510,06/19/24 04:50:08 AM,1.24,87.30,,,,,
1511,06/19/24 05:50:08 AM,0.64,86.97,,,,,
1512,06/19/24 06:50:08 AM,0.89,87.22,,,,,
1513,06/19/24 07:50:08 AM,2.79,87.51,,,,,
1514,06/19/24 08:50:08 AM,3.48,87.51,,,,,
1515,06/19/24 09:50:08 AM,4.63,87.73,,,,,
1516,06/19/24 10:50:08 AM,5.00,87.91,,,,,
1517,06/19/24 11:50:08 AM,5.24,88.05,,,,,
1518,06/19/24 12:50:08 PM,7.84,88.41,,,,,
1519,06/19/24 01:50:08 PM,7.97,88.48,,,,,
1520,06/19/24 02:50:08 PM,8.72,88.48,,,,,
1521,06/19/24 03:50:08 PM,14.24,88.66,,,,,
1522,06/19/24 04:50:08 PM,9.78,88.56,,,,,
1523,06/19/24 05:50:08 PM,10.26,88.56,,,,,
1524,06/19/24 06:50:08 PM,8.69,88.23,,,,,
1525,06/19/24 07:50:08 PM,5.57,88.05,,,,,
1526,06/19/24 08:50:08 PM,4.55,87.87,,,,,
1527,06/19/24 09:50:08 PM,4.29,87.76,,,,,
1528,06/19/24 10:50:08 PM,4.41,87.76,,,,,
1529,06/19/24 11:50:08 PM,4.27,87.69,,,,,
1530,06/20/24 12:50:08 AM,4.05,87.84,,,,,
1531,06/20/24 01:50:08 AM,3.89,87.80,,,,,
1532,06/20/24 02:50:08 AM,3.27,87.80,,,,,
1533,06/20/24 03:50:08 AM,2.73,87.76,,,,,
1534,06/20/24 04:50:08 AM,1.12,87.26,,,,,
1535,06/20/24 05:50:08 AM,1.53,87.58,,,,,
1536,06/20/24 06:50:08 AM,1.83,87.55,,,,,
1537,06/20/24 07:50:08 AM,3.71,87.62,,,,,
1538,06/20/24 08:50:08 AM,4.68,87.69,,,,,
1539,06/20/24 09:50:08 AM,4.33,87.66,,,,,
1540,06/20/24 10:50:08 AM,3.44,87.69,,,,,
1541,06/20/24 11:50:08 AM,3.36,87.73,,,,,
1542,06/20/24 12:50:08 PM,4.02,87.76,,,,,
1543,06/20/24 01:50:08 PM,4.79,87.80,,,,,
1544,06/20/24 02:50:08 PM,9.31,87.91,,,,,
1545,06/20/24 03:50:08 PM,7.51,87.76,,,,,
1546,06/20/24 04:50:08 PM,6.71,87.08,,,,,
1547,06/20/24 05:50:08 PM,5.94,86.61,,,,,
1548,06/20/24 06:50:08 PM,6.18,86.47,,,,,
1549,06/20/24 07:50:08 PM,5.15,86.43,,,,,
1550,06/20/24 08:50:08 PM,3.58,86.47,,,,,
1551,06/20/24 09:50:08 PM,3.38,86.18,,,,,
1552,06/20/24 10:50:08 PM,3.98,86.76,,,,,
1553,06/20/24 11:50:08 PM,3.93,86.90,,,,,
1554,06/21/24 12:50:08 AM,3.72,87.15,,,,,
1555,06/21/24 01:50:08 AM,3.82,87.30,,,,,
1556,06/21/24 02:50:08 AM,2.28,87.22,,,,,
1557,06/21/24 03:50:08 AM,4.25,87.15,,,,,
1558,06/21/24 04:50:08 AM,3.34,86.94,,,,,
1559,06/21/24 05:50:08 AM,2.79,86.76,,,,,
1560,06/21/24 06:50:08 AM,2.36,86.65,,,,,
1561,06/21/24 07:50:08 AM,3.20,86.76,,,,,
1562,06/21/24 08:50:08 AM,5.45,86.65,,,,,
1563,06/21/24 09:50:08 AM,8.88,87.04,,,,,
1564,06/21/24 10:50:08 AM,11.13,87.26,,,,,
1565,06/21/24 11:50:08 AM,5.07,87.51,,,,,
1566,06/21/24 12:50:08 PM,14.34,87.73,,,,,
1567,06/21/24 01:50:08 PM,14.71,87.73,,,,,
1568,06/21/24 02:50:08 PM,18.13,88.23,,,,,
1569,06/21/24 03:50:08 PM,15.99,88.27,,,,,
1570,06/21/24 04:50:08 PM,13.46,88.16,,,,,
1571,06/21/24 05:50:08 PM,12.38,88.12,,,,,
1572,06/21/24 06:50:08 PM,10.24,87.98,,,,,
1573,06/21/24 07:50:08 PM,7.16,87.84,,,,,
1574,06/21/24 08:50:08 PM,3.84,87.58,,,,,
1575,06/21/24 09:50:08 PM,2.64,87.37,,,,,
1576,06/21/24 10:50:08 PM,3.18,87.33,,,,,
1577,06/21/24 11:50:08 PM,3.72,87.37,,,,,
1578,06/22/24 12:50:08 AM,3.54,87.26,,,,,
1579,06/22/24 01:50:08 AM,2.98,87.22,,,,,
1580,06/22/24 02:50:08 AM,2.99,87.22,,,,,
1581,06/22/24 03:50:08 AM,2.89,87.19,,,,,
1582,06/22/24 04:50:08 AM,2.51,87.19,,,,,
1583,06/22/24 05:50:08 AM,2.52,87.15,,,,,
1584,06/22/24 06:50:08 AM,2.05,87.08,,,,,
1585,06/22/24 07:50:08 AM,3.73,87.01,,,,,
1586,06/22/24 08:50:08 AM,5.10,87.04,,,,,
1587,06/22/24 09:50:08 AM,8.31,87.37,,,,,
1588,06/22/24 10:50:08 AM,10.84,87.37,,,,,
1589,06/22/24 11:50:08 AM,14.89,87.73,,,,,
1590,06/22/24 12:50:08 PM,18.04,88.05,,,,,
1591,06/22/24 01:50:08 PM,17.70,88.09,,,,,
1592,06/22/24 02:50:08 PM,12.67,88.20,,,,,
1593,06/22/24 03:50:08 PM,14.10,88.30,,,,,
1594,06/22/24 04:05:12 PM,,,,Logged,,,
1595,06/22/24 04:05:15 PM,,,,,,Logged,Logged
