"Plot Title: 21909587"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21909587, SEN S/N: 21909587)","Temp, °F (LGR S/N: 21909587, SEN S/N: 21909587)","Coupler Detached (LGR S/N: 21909587)","Coupler Attached (LGR S/N: 21909587)","Host Connected (LGR S/N: 21909587)","Stopped (LGR S/N: 21909587)","End Of File (LGR S/N: 21909587)"
1363,06/15/24 03:31:45 AM,2.54,87.87,,,,,
1364,06/15/24 04:31:45 AM,2.28,87.94,,,,,
1365,06/15/24 05:31:45 AM,2.02,88.02,,,,,
1366,06/15/24 06:31:45 AM,3.29,88.09,,,,,
1367,06/15/24 07:31:45 AM,3.85,88.09,,,,,
1368,06/15/24 08:31:45 AM,5.32,88.05,,,,,
1369,06/15/24 09:31:45 AM,6.12,88.05,,,,,
1370,06/15/24 10:31:45 AM,6.62,88.05,,,,,
1371,06/15/24 11:31:45 AM,6.94,88.09,,,,,
1372,06/15/24 12:31:45 PM,7.16,88.09,,,,,
1373,06/15/24 01:31:45 PM,7.35,88.12,,,,,
1374,06/15/24 02:31:45 PM,9.42,88.09,,,,,
1375,06/15/24 03:31:45 PM,18.59,88.48,,,,,
1376,06/15/24 04:31:45 PM,18.82,88.66,,,,,
1377,06/15/24 05:31:45 PM,19.21,88.70,,,,,
1378,06/15/24 06:31:45 PM,13.49,88.48,,,,,
1379,06/15/24 07:31:45 PM,5.63,88.30,,,,,
1380,06/15/24 08:31:45 PM,4.70,88.48,,,,,
1381,06/15/24 09:31:45 PM,4.07,88.12,,,,,
1382,06/15/24 10:31:45 PM,3.23,87.84,,,,,
1383,06/15/24 11:31:45 PM,3.12,87.73,,,,,
1384,06/16/24 12:31:45 AM,2.96,87.62,,,,,
1385,06/16/24 01:31:45 AM,2.47,87.48,,,,,
1386,06/16/24 02:31:45 AM,2.99,87.37,,,,,
1387,06/16/24 03:31:45 AM,2.84,87.48,,,,,
1388,06/16/24 04:31:45 AM,2.36,87.40,,,,,
1389,06/16/24 05:31:45 AM,2.36,87.30,,,,,
1390,06/16/24 06:31:45 AM,0.96,87.37,,,,,
1391,06/16/24 07:31:45 AM,0.76,87.48,,,,,
1392,06/16/24 08:31:45 AM,2.43,87.62,,,,,
1393,06/16/24 09:31:45 AM,7.13,87.84,,,,,
1394,06/16/24 10:31:45 AM,10.33,87.98,,,,,
1395,06/16/24 11:31:45 AM,12.04,88.20,,,,,
1396,06/16/24 12:31:45 PM,18.78,88.48,,,,,
1397,06/16/24 01:31:45 PM,25.67,88.74,,,,,
1398,06/16/24 02:31:45 PM,25.54,88.63,,,,,
1399,06/16/24 03:31:45 PM,23.08,88.70,,,,,
1400,06/16/24 04:31:45 PM,19.80,88.66,,,,,
1401,06/16/24 05:31:45 PM,14.14,88.52,,,,,
1402,06/16/24 06:31:45 PM,8.91,88.34,,,,,
1403,06/16/24 07:31:45 PM,4.65,88.09,,,,,
1404,06/16/24 08:31:45 PM,3.69,88.09,,,,,
1405,06/16/24 09:31:45 PM,3.66,88.20,,,,,
1406,06/16/24 10:31:45 PM,3.67,88.05,,,,,
1407,06/16/24 11:31:45 PM,3.39,88.02,,,,,
1408,06/17/24 12:31:45 AM,3.32,87.94,,,,,
1409,06/17/24 01:31:45 AM,3.31,87.87,,,,,
1410,06/17/24 02:31:45 AM,2.84,87.80,,,,,
1411,06/17/24 03:31:45 AM,2.72,87.80,,,,,
1412,06/17/24 04:31:45 AM,1.97,87.76,,,,,
1413,06/17/24 05:31:45 AM,1.82,87.80,,,,,
1414,06/17/24 06:31:45 AM,2.44,87.76,,,,,
1415,06/17/24 07:31:45 AM,3.52,87.55,,,,,
1416,06/17/24 08:31:45 AM,4.14,87.37,,,,,
1417,06/17/24 09:31:45 AM,4.94,87.33,,,,,
1418,06/17/24 10:31:45 AM,7.74,87.48,,,,,
1419,06/17/24 11:31:45 AM,8.45,87.66,,,,,
1420,06/17/24 12:31:45 PM,9.07,87.51,,,,,
1421,06/17/24 01:31:45 PM,9.44,87.69,,,,,
1422,06/17/24 02:31:45 PM,12.62,87.98,,,,,
1423,06/17/24 03:31:45 PM,12.56,88.45,,,,,
1424,06/17/24 04:31:45 PM,9.82,88.77,,,,,
1425,06/17/24 05:31:45 PM,10.77,88.95,,,,,
1426,06/17/24 06:31:45 PM,7.52,88.63,,,,,
1427,06/17/24 07:31:45 PM,5.28,88.52,,,,,
1428,06/17/24 08:31:45 PM,4.75,88.27,,,,,
1429,06/17/24 09:31:45 PM,4.11,88.09,,,,,
1430,06/17/24 10:31:45 PM,3.97,88.05,,,,,
1431,06/17/24 11:31:45 PM,4.00,88.09,,,,,
1432,06/18/24 12:31:45 AM,4.57,88.09,,,,,
1433,06/18/24 01:31:45 AM,5.22,88.02,,,,,
1434,06/18/24 02:31:45 AM,5.15,87.91,,,,,
1435,06/18/24 03:31:45 AM,4.55,87.87,,,,,
1436,06/18/24 04:31:45 AM,3.86,87.80,,,,,
1437,06/18/24 05:31:45 AM,3.88,87.80,,,,,
1438,06/18/24 06:31:45 AM,3.12,87.80,,,,,
1439,06/18/24 07:31:45 AM,2.64,87.73,,,,,
1440,06/18/24 08:31:45 AM,3.24,87.76,,,,,
1441,06/18/24 09:31:45 AM,5.55,87.80,,,,,
1442,06/18/24 10:31:45 AM,7.46,87.98,,,,,
1443,06/18/24 11:31:45 AM,7.81,88.05,,,,,
1444,06/18/24 12:31:45 PM,10.87,88.20,,,,,
1445,06/18/24 01:31:45 PM,13.75,88.34,,,,,
1446,06/18/24 02:31:45 PM,19.32,88.59,,,,,
1447,06/18/24 03:31:45 PM,19.91,88.84,,,,,
1448,06/18/24 04:31:45 PM,15.53,89.06,,,,,
1449,06/18/24 05:31:45 PM,11.87,88.77,,,,,
1450,06/18/24 06:31:45 PM,8.20,88.41,,,,,
1451,06/18/24 07:31:45 PM,4.72,88.16,,,,,
1452,06/18/24 08:31:45 PM,2.26,88.09,,,,,
1453,06/18/24 09:31:45 PM,1.96,88.02,,,,,
1454,06/18/24 10:31:45 PM,2.18,87.98,,,,,
1455,06/18/24 11:31:45 PM,2.40,87.91,,,,,
1456,06/19/24 12:31:45 AM,2.03,87.87,,,,,
1457,06/19/24 01:31:45 AM,1.92,87.73,,,,,
1458,06/19/24 02:31:45 AM,2.93,87.69,,,,,
1459,06/19/24 03:31:45 AM,3.59,87.62,,,,,
1460,06/19/24 04:31:45 AM,3.52,87.58,,,,,
1461,06/19/24 05:31:45 AM,3.39,87.51,,,,,
1462,06/19/24 06:31:45 AM,2.55,87.30,,,,,
1463,06/19/24 07:31:45 AM,2.21,87.37,,,,,
1464,06/19/24 08:31:45 AM,3.94,87.58,,,,,
1465,06/19/24 09:31:45 AM,5.82,87.69,,,,,
1466,06/19/24 10:31:45 AM,6.74,87.76,,,,,
1467,06/19/24 11:31:45 AM,7.85,87.84,,,,,
1468,06/19/24 12:31:45 PM,11.81,88.05,,,,,
1469,06/19/24 01:31:45 PM,14.65,88.27,,,,,
1470,06/19/24 02:31:45 PM,15.23,88.34,,,,,
1471,06/19/24 03:31:45 PM,11.91,88.34,,,,,
1472,06/19/24 04:31:45 PM,9.73,88.38,,,,,
1473,06/19/24 05:31:45 PM,9.77,88.52,,,,,
1474,06/19/24 06:31:45 PM,8.46,88.34,,,,,
1475,06/19/24 07:31:45 PM,5.60,87.98,,,,,
1476,06/19/24 08:31:45 PM,4.82,87.87,,,,,
1477,06/19/24 09:31:45 PM,4.40,87.58,,,,,
1478,06/19/24 10:31:45 PM,3.38,87.51,,,,,
1479,06/19/24 11:31:45 PM,3.63,87.55,,,,,
1480,06/20/24 12:31:45 AM,3.50,87.44,,,,,
1481,06/20/24 01:31:45 AM,2.83,87.33,,,,,
1482,06/20/24 02:31:45 AM,2.63,87.22,,,,,
1483,06/20/24 03:31:45 AM,1.97,86.83,,,,,
1484,06/20/24 04:31:45 AM,1.16,86.90,,,,,
1485,06/20/24 05:31:45 AM,1.45,87.04,,,,,
1486,06/20/24 06:31:45 AM,2.66,87.48,,,,,
1487,06/20/24 07:31:45 AM,3.34,87.30,,,,,
1488,06/20/24 08:31:45 AM,2.34,86.94,,,,,
1489,06/20/24 09:31:45 AM,2.85,87.12,,,,,
1490,06/20/24 10:31:45 AM,4.47,87.37,,,,,
1491,06/20/24 11:31:45 AM,4.34,87.40,,,,,
1492,06/20/24 12:31:45 PM,4.35,87.40,,,,,
1493,06/20/24 01:31:45 PM,4.96,87.58,,,,,
1494,06/20/24 02:31:45 PM,6.32,87.76,,,,,
1495,06/20/24 03:31:45 PM,7.28,87.80,,,,,
1496,06/20/24 04:31:45 PM,5.23,87.80,,,,,
1497,06/20/24 05:31:45 PM,4.86,87.80,,,,,
1498,06/20/24 06:31:45 PM,4.82,87.76,,,,,
1499,06/20/24 07:31:45 PM,4.75,87.76,,,,,
1500,06/20/24 08:31:45 PM,4.20,87.73,,,,,
1501,06/20/24 09:31:45 PM,4.14,87.73,,,,,
1502,06/20/24 10:31:45 PM,4.01,87.69,,,,,
1503,06/20/24 11:31:45 PM,3.80,87.01,,,,,
1504,06/21/24 12:31:45 AM,3.83,85.57,,,,,
1505,06/21/24 01:31:45 AM,3.72,85.42,,,,,
1506,06/21/24 02:31:45 AM,3.47,85.42,,,,,
1507,06/21/24 03:31:45 AM,3.96,86.00,,,,,
1508,06/21/24 04:31:45 AM,4.34,86.79,,,,,
1509,06/21/24 05:31:45 AM,3.99,86.43,,,,,
1510,06/21/24 06:31:45 AM,3.43,85.64,,,,,
1511,06/21/24 07:31:45 AM,3.96,86.29,,,,,
1512,06/21/24 08:31:45 AM,4.99,86.97,,,,,
1513,06/21/24 09:31:45 AM,5.81,87.12,,,,,
1514,06/21/24 10:31:45 AM,7.41,87.26,,,,,
1515,06/21/24 11:31:45 AM,10.55,87.40,,,,,
1516,06/21/24 12:31:45 PM,12.83,87.66,,,,,
1517,06/21/24 01:31:45 PM,13.86,87.80,,,,,
1518,06/21/24 02:31:45 PM,15.31,87.84,,,,,
1519,06/21/24 03:31:45 PM,12.77,87.91,,,,,
1520,06/21/24 04:31:45 PM,11.07,87.94,,,,,
1521,06/21/24 05:31:45 PM,8.00,87.84,,,,,
1522,06/21/24 06:31:45 PM,6.73,87.76,,,,,
1523,06/21/24 07:31:45 PM,5.24,87.69,,,,,
1524,06/21/24 08:31:45 PM,4.15,87.55,,,,,
1525,06/21/24 09:31:45 PM,3.35,87.48,,,,,
1526,06/21/24 10:31:45 PM,3.15,87.44,,,,,
1527,06/21/24 11:31:45 PM,3.34,87.33,,,,,
1528,06/22/24 12:31:45 AM,2.66,87.01,,,,,
1529,06/22/24 01:31:45 AM,2.50,86.36,,,,,
1530,06/22/24 02:31:45 AM,1.97,86.29,,,,,
1531,06/22/24 03:31:45 AM,1.65,86.40,,,,,
1532,06/22/24 04:31:45 AM,1.93,86.43,,,,,
1533,06/22/24 05:31:45 AM,1.60,86.47,,,,,
1534,06/22/24 06:31:45 AM,1.73,86.58,,,,,
1535,06/22/24 07:31:45 AM,2.06,86.86,,,,,
1536,06/22/24 08:31:45 AM,4.17,87.08,,,,,
1537,06/22/24 09:31:45 AM,6.74,87.26,,,,,
1538,06/22/24 10:31:45 AM,8.58,87.48,,,,,
1539,06/22/24 11:31:45 AM,9.23,87.62,,,,,
1540,06/22/24 12:31:45 PM,12.67,87.91,,,,,
1541,06/22/24 01:31:45 PM,16.16,88.12,,,,,
1542,06/22/24 02:31:45 PM,13.35,88.23,,,,,
1543,06/22/24 03:31:45 PM,8.79,88.12,,,,,
1544,06/22/24 04:31:45 PM,7.98,88.09,,,,,
1545,06/22/24 05:31:45 PM,7.58,88.16,,,,,
1546,06/22/24 06:31:45 PM,10.84,88.23,,,,,
1547,06/22/24 07:31:45 PM,8.05,88.30,,,,,
1548,06/22/24 08:31:45 PM,5.43,87.98,,,,,
1549,06/22/24 09:31:45 PM,4.46,87.62,,,,,
1550,06/22/24 10:31:45 PM,4.04,87.40,,,,,
1551,06/22/24 11:31:45 PM,3.29,87.22,,,,,
1552,06/23/24 12:31:45 AM,3.11,86.86,,,,,
1553,06/23/24 01:31:45 AM,2.59,86.68,,,,,
1554,06/23/24 02:31:45 AM,2.18,86.65,,,,,
1555,06/23/24 03:31:45 AM,2.38,86.58,,,,,
1556,06/23/24 04:31:45 AM,1.91,86.54,,,,,
1557,06/23/24 05:31:45 AM,1.57,86.50,,,,,
1558,06/23/24 06:31:45 AM,2.27,86.58,,,,,
1559,06/23/24 07:31:45 AM,1.79,86.54,,,,,
1560,06/23/24 08:31:45 AM,3.15,86.43,,,,,
1561,06/23/24 09:31:45 AM,3.15,86.43,,,,,
1562,06/23/24 10:31:45 AM,3.88,86.90,,,,,
1563,06/23/24 11:31:45 AM,4.24,86.90,,,,,
1564,06/23/24 12:31:45 PM,4.68,86.86,,,,,
1565,06/23/24 01:31:45 PM,5.46,87.01,,,,,
1566,06/23/24 02:31:45 PM,6.24,87.26,,,,,
1567,06/23/24 03:31:45 PM,11.08,87.58,,,,,
1568,06/23/24 04:31:45 PM,13.62,87.84,,,,,
1569,06/23/24 05:31:45 PM,12.15,88.05,,,,,
1570,06/23/24 06:31:45 PM,10.31,88.09,,,,,
1571,06/23/24 07:31:45 PM,6.88,87.91,,,,,
1572,06/23/24 08:31:45 PM,4.29,87.69,,,,,
1573,06/23/24 09:31:45 PM,4.75,87.66,,,,,
1574,06/23/24 10:31:45 PM,4.02,86.83,,,,,
1575,06/23/24 11:31:45 PM,3.52,86.68,,,,,
1576,06/24/24 12:31:45 AM,3.02,86.36,,,,,
1577,06/24/24 01:31:45 AM,3.41,86.40,,,,,
1578,06/24/24 02:31:45 AM,2.99,86.40,,,,,
1579,06/24/24 03:31:45 AM,3.07,86.43,,,,,
1580,06/24/24 04:31:45 AM,2.81,86.32,,,,,
1581,06/24/24 05:31:45 AM,3.28,86.29,,,,,
1582,06/24/24 06:31:45 AM,2.64,86.29,,,,,
1583,06/24/24 07:31:45 AM,4.21,86.47,,,,,
1584,06/24/24 08:31:45 AM,4.08,86.18,,,,,
1585,06/24/24 09:31:45 AM,3.07,85.75,,,,,
1586,06/24/24 10:31:45 AM,3.38,85.89,,,,,
1587,06/24/24 11:31:45 AM,3.87,86.14,,,,,
1588,06/24/24 12:31:45 PM,5.27,86.40,,,,,
1589,06/24/24 01:31:45 PM,7.55,86.79,,,,,
1590,06/24/24 02:31:45 PM,9.27,87.15,,,,,
1591,06/24/24 03:31:45 PM,6.65,87.22,,,,,
1592,06/24/24 04:31:45 PM,12.91,87.44,,,,,
1593,06/24/24 05:31:45 PM,11.00,87.48,,,,,
1594,06/24/24 06:31:45 PM,9.65,87.55,,,,,
1595,06/24/24 07:31:45 PM,5.46,87.33,,,,,
1596,06/24/24 08:31:45 PM,4.17,87.08,,,,,
1597,06/24/24 09:31:45 PM,3.83,86.94,,,,,
1598,06/24/24 10:31:45 PM,3.89,86.94,,,,,
1599,06/24/24 11:31:45 PM,4.14,86.86,,,,,
1600,06/25/24 12:31:45 AM,3.86,86.72,,,,,
1601,06/25/24 01:31:45 AM,3.58,86.68,,,,,
1602,06/25/24 02:31:45 AM,4.90,86.47,,,,,
1603,06/25/24 03:31:45 AM,4.49,86.43,,,,,
1604,06/25/24 04:31:45 AM,4.02,86.36,,,,,
1605,06/25/24 05:31:45 AM,3.34,86.07,,,,,
1606,06/25/24 06:31:45 AM,2.88,86.04,,,,,
1607,06/25/24 07:31:45 AM,2.15,85.75,,,,,
1608,06/25/24 08:31:45 AM,2.63,85.71,,,,,
1609,06/25/24 09:31:45 AM,4.06,85.75,,,,,
1610,06/25/24 10:31:45 AM,5.40,85.68,,,,,
1611,06/25/24 11:31:45 AM,8.75,86.43,,,,,
1612,06/25/24 12:31:45 PM,11.43,86.90,,,,,
1613,06/25/24 01:31:45 PM,14.98,87.08,,,,,
1614,06/25/24 02:31:45 PM,14.21,87.08,,,,,
1615,06/25/24 03:31:45 PM,9.48,87.30,,,,,
1616,06/25/24 04:31:45 PM,6.81,87.26,,,,,
1617,06/25/24 05:31:45 PM,10.14,87.44,,,,,
1618,06/25/24 06:31:45 PM,8.69,87.37,,,,,
1619,06/25/24 07:31:45 PM,5.43,87.22,,,,,
1620,06/25/24 08:31:45 PM,4.36,87.12,,,,,
1621,06/25/24 09:31:45 PM,4.07,86.94,,,,,
1622,06/25/24 10:31:45 PM,3.73,86.90,,,,,
1623,06/25/24 11:31:45 PM,3.41,86.86,,,,,
1624,06/26/24 12:31:45 AM,3.15,86.79,,,,,
1625,06/26/24 01:31:45 AM,2.78,86.79,,,,,
1626,06/26/24 02:31:45 AM,2.44,86.79,,,,,
1627,06/26/24 03:31:45 AM,2.31,86.79,,,,,
1628,06/26/24 04:31:45 AM,1.43,86.79,,,,,
1629,06/26/24 05:31:45 AM,1.42,86.79,,,,,
1630,06/26/24 06:31:45 AM,1.25,86.83,,,,,
1631,06/26/24 07:31:45 AM,1.82,86.86,,,,,
1632,06/26/24 08:31:45 AM,2.47,86.90,,,,,
1633,06/26/24 09:31:45 AM,3.20,86.90,,,,,
1634,06/26/24 10:31:45 AM,2.78,86.86,,,,,
1635,06/26/24 11:31:45 AM,3.26,86.94,,,,,
1636,06/26/24 12:31:45 PM,5.19,86.94,,,,,
1637,06/26/24 01:31:45 PM,8.45,87.08,,,,,
1638,06/26/24 02:31:45 PM,10.70,87.12,,,,,
1639,06/26/24 03:31:45 PM,15.55,87.26,,,,,
1640,06/26/24 04:31:45 PM,12.88,87.30,,,,,
1641,06/26/24 05:31:45 PM,9.06,87.19,,,,,
1642,06/26/24 06:31:45 PM,7.49,87.22,,,,,
1643,06/26/24 07:31:45 PM,5.61,87.22,,,,,
1644,06/26/24 08:31:45 PM,3.49,87.01,,,,,
1645,06/26/24 09:31:45 PM,4.13,86.94,,,,,
1646,06/26/24 10:31:45 PM,3.49,86.76,,,,,
1647,06/26/24 11:31:45 PM,3.01,86.79,,,,,
1648,06/27/24 12:31:45 AM,2.46,86.83,,,,,
1649,06/27/24 01:31:45 AM,2.27,86.86,,,,,
1650,06/27/24 02:31:45 AM,2.27,86.83,,,,,
1651,06/27/24 03:31:45 AM,2.56,86.76,,,,,
1652,06/27/24 04:31:45 AM,2.53,86.54,,,,,
1653,06/27/24 05:31:45 AM,2.62,86.22,,,,,
1654,06/27/24 06:31:45 AM,1.93,86.00,,,,,
1655,06/27/24 07:31:45 AM,1.67,85.86,,,,,
1656,06/27/24 08:31:45 AM,3.21,85.96,,,,,
1657,06/27/24 09:31:45 AM,5.56,85.96,,,,,
1658,06/27/24 10:31:45 AM,4.70,86.07,,,,,
1659,06/27/24 11:31:45 AM,6.97,86.36,,,,,
1660,06/27/24 12:31:45 PM,13.11,86.68,,,,,
1661,06/27/24 01:31:45 PM,18.23,87.22,,,,,
1662,06/27/24 02:31:45 PM,14.78,87.15,,,,,
1663,06/27/24 03:31:45 PM,10.32,87.15,,,,,
1664,06/27/24 04:31:45 PM,10.29,87.30,,,,,
1665,06/27/24 05:31:45 PM,9.41,87.22,,,,,
1666,06/27/24 06:31:45 PM,6.62,87.26,,,,,
1667,06/27/24 07:31:45 PM,5.22,87.30,,,,,
1668,06/27/24 08:31:45 PM,2.93,86.83,,,,,
1669,06/27/24 09:31:45 PM,2.69,86.61,,,,,
1670,06/27/24 10:31:45 PM,2.92,86.54,,,,,
1671,06/27/24 11:31:45 PM,3.11,86.72,,,,,
1672,06/28/24 12:31:45 AM,3.56,86.50,,,,,
1673,06/28/24 01:31:45 AM,3.60,86.40,,,,,
1674,06/28/24 02:31:45 AM,3.02,86.36,,,,,
1675,06/28/24 03:31:45 AM,1.71,86.40,,,,,
1676,06/28/24 04:31:45 AM,1.01,86.43,,,,,
1677,06/28/24 05:31:45 AM,1.12,86.40,,,,,
1678,06/28/24 06:31:45 AM,2.76,86.32,,,,,
1679,06/28/24 07:31:45 AM,2.95,86.29,,,,,
1680,06/28/24 08:31:45 AM,3.01,86.36,,,,,
1681,06/28/24 09:31:45 AM,4.96,86.43,,,,,
1682,06/28/24 10:31:45 AM,5.42,86.54,,,,,
1683,06/28/24 11:31:45 AM,6.47,86.76,,,,,
1684,06/28/24 12:31:45 PM,7.41,87.04,,,,,
1685,06/28/24 01:31:45 PM,8.78,87.01,,,,,
1686,06/28/24 02:31:45 PM,8.70,86.86,,,,,
1687,06/28/24 03:31:45 PM,10.15,86.94,,,,,
1688,06/28/24 04:31:45 PM,7.96,86.94,,,,,
1689,06/28/24 05:31:45 PM,10.57,87.12,,,,,
1690,06/28/24 06:31:45 PM,7.83,86.94,,,,,
1691,06/28/24 07:31:45 PM,4.93,86.94,,,,,
1692,06/28/24 08:31:45 PM,4.65,87.04,,,,,
1693,06/28/24 09:31:45 PM,4.63,87.01,,,,,
1694,06/28/24 10:31:45 PM,4.18,86.79,,,,,
1695,06/28/24 11:31:45 PM,3.81,86.68,,,,,
1696,06/29/24 12:31:45 AM,2.96,86.43,,,,,
1697,06/29/24 01:31:45 AM,2.07,86.43,,,,,
1698,06/29/24 02:31:45 AM,2.56,86.32,,,,,
1699,06/29/24 03:31:45 AM,3.29,86.29,,,,,
1700,06/29/24 04:31:45 AM,2.92,86.11,,,,,
1701,06/29/24 05:31:45 AM,2.52,86.04,,,,,
1702,06/29/24 06:31:45 AM,1.99,86.11,,,,,
1703,06/29/24 07:31:45 AM,1.80,86.11,,,,,
1704,06/29/24 08:31:45 AM,1.34,86.18,,,,,
1705,06/29/24 09:31:45 AM,2.31,86.29,,,,,
1706,06/29/24 10:31:45 AM,4.44,86.36,,,,,
1707,06/29/24 11:31:45 AM,5.41,86.40,,,,,
1708,06/29/24 12:31:45 PM,7.73,86.58,,,,,
1709,06/29/24 01:31:45 PM,12.14,86.97,,,,,
1710,06/29/24 02:31:45 PM,11.25,87.33,,,,,
1711,06/29/24 03:31:45 PM,11.59,86.72,,,,,
1712,06/29/24 04:31:45 PM,7.24,86.54,,,,,
1713,06/29/24 05:31:45 PM,6.45,86.43,,,,,
1714,06/29/24 06:31:45 PM,4.94,86.40,,,,,
1715,06/29/24 07:31:45 PM,3.87,86.40,,,,,
1716,06/29/24 08:31:45 PM,2.69,86.43,,,,,
1717,06/29/24 09:31:45 PM,2.94,86.40,,,,,
1718,06/29/24 10:31:45 PM,2.46,86.25,,,,,
1719,06/29/24 11:31:45 PM,2.00,86.18,,,,,
1720,06/30/24 12:31:45 AM,1.93,86.11,,,,,
1721,06/30/24 01:31:45 AM,1.95,86.14,,,,,
1722,06/30/24 02:31:45 AM,2.17,86.04,,,,,
1723,06/30/24 03:31:45 AM,2.43,86.04,,,,,
1724,06/30/24 04:31:45 AM,2.78,85.93,,,,,
1725,06/30/24 05:31:45 AM,2.67,85.75,,,,,
1726,06/30/24 06:31:45 AM,2.63,85.57,,,,,
1727,06/30/24 07:31:45 AM,2.53,85.50,,,,,
1728,06/30/24 08:31:45 AM,3.35,85.53,,,,,
1729,06/30/24 09:31:45 AM,4.36,85.50,,,,,
1730,06/30/24 10:31:45 AM,6.17,85.68,,,,,
1731,06/30/24 11:31:45 AM,8.23,86.04,,,,,
1732,06/30/24 12:31:45 PM,10.53,86.40,,,,,
1733,06/30/24 01:31:45 PM,12.52,86.65,,,,,
1734,06/30/24 02:31:45 PM,13.64,86.94,,,,,
1735,06/30/24 03:31:45 PM,12.87,86.83,,,,,
1736,06/30/24 04:31:45 PM,12.14,86.90,,,,,
1737,06/30/24 05:31:45 PM,10.49,87.08,,,,,
1738,06/30/24 06:31:45 PM,8.42,86.94,,,,,
1739,06/30/24 07:31:45 PM,5.71,86.76,,,,,
1740,06/30/24 08:31:45 PM,4.28,86.25,,,,,
1741,06/30/24 09:31:45 PM,4.10,86.07,,,,,
1742,06/30/24 10:31:45 PM,4.04,85.96,,,,,
1743,06/30/24 11:31:45 PM,4.10,86.22,,,,,
1744,07/01/24 12:31:45 AM,3.89,85.96,,,,,
1745,07/01/24 01:31:45 AM,2.76,85.53,,,,,
1746,07/01/24 02:31:45 AM,3.09,85.53,,,,,
1747,07/01/24 03:31:45 AM,2.88,85.39,,,,,
1748,07/01/24 04:31:45 AM,3.02,85.42,,,,,
1749,07/01/24 05:31:45 AM,3.25,85.42,,,,,
1750,07/01/24 06:31:45 AM,3.07,85.53,,,,,
1751,07/01/24 07:31:45 AM,2.57,85.53,,,,,
1752,07/01/24 08:31:45 AM,3.47,85.46,,,,,
1753,07/01/24 09:31:45 AM,4.86,85.64,,,,,
1754,07/01/24 10:31:45 AM,7.92,86.00,,,,,
1755,07/01/24 11:31:45 AM,7.98,86.25,,,,,
1756,07/01/24 12:31:45 PM,10.53,86.65,,,,,
1757,07/01/24 01:31:45 PM,10.97,86.86,,,,,
1758,07/01/24 02:31:45 PM,11.28,86.79,,,,,
1759,07/01/24 03:31:45 PM,8.80,86.76,,,,,
1760,07/01/24 04:31:45 PM,8.66,86.72,,,,,
1761,07/01/24 05:31:45 PM,7.38,86.94,,,,,
1762,07/01/24 06:31:45 PM,6.63,86.72,,,,,
1763,07/01/24 07:31:45 PM,4.52,86.65,,,,,
1764,07/01/24 08:31:45 PM,3.62,86.36,,,,,
1765,07/01/24 09:31:45 PM,3.42,86.22,,,,,
1766,07/01/24 10:31:45 PM,3.81,86.36,,,,,
1767,07/01/24 11:31:45 PM,3.60,86.25,,,,,
1768,07/02/24 12:31:45 AM,3.61,86.22,,,,,
1769,07/02/24 01:31:45 AM,3.44,86.04,,,,,
1770,07/02/24 02:31:45 AM,2.92,85.75,,,,,
1771,07/02/24 03:31:45 AM,3.01,85.71,,,,,
1772,07/02/24 04:31:45 AM,2.92,85.71,,,,,
1773,07/02/24 05:31:45 AM,2.97,85.75,,,,,
1774,07/02/24 06:31:45 AM,2.73,85.64,,,,,
1775,07/02/24 07:31:45 AM,2.75,85.64,,,,,
1776,07/02/24 08:31:45 AM,3.13,85.64,,,,,
1777,07/02/24 09:31:45 AM,4.86,85.68,,,,,
1778,07/02/24 10:31:45 AM,4.85,85.78,,,,,
1779,07/02/24 11:31:45 AM,6.90,86.07,,,,,
1780,07/02/24 12:31:45 PM,9.30,86.25,,,,,
1781,07/02/24 01:31:45 PM,11.54,86.40,,,,,
1782,07/02/24 02:31:45 PM,10.92,86.40,,,,,
1783,07/02/24 03:31:45 PM,9.95,86.40,,,,,
1784,07/02/24 04:31:45 PM,8.90,86.25,,,,,
1785,07/02/24 05:31:45 PM,8.09,87.04,,,,,
1786,07/02/24 06:31:45 PM,6.03,86.97,,,,,
1787,07/02/24 07:31:45 PM,4.19,86.61,,,,,
1788,07/02/24 08:31:45 PM,3.81,86.40,,,,,
1789,07/02/24 09:31:45 PM,3.34,86.11,,,,,
1790,07/02/24 10:31:45 PM,3.33,86.11,,,,,
1791,07/02/24 11:31:45 PM,3.32,86.04,,,,,
1792,07/03/24 12:31:45 AM,3.11,85.86,,,,,
1793,07/03/24 01:31:45 AM,2.63,85.60,,,,,
1794,07/03/24 02:31:45 AM,1.97,85.28,,,,,
1795,07/03/24 03:31:45 AM,2.27,85.39,,,,,
1796,07/03/24 04:31:45 AM,2.27,85.46,,,,,
1797,07/03/24 05:31:45 AM,2.29,85.50,,,,,
1798,07/03/24 06:31:45 AM,2.64,85.57,,,,,
1799,07/03/24 07:31:45 AM,2.56,85.60,,,,,
1800,07/03/24 08:31:45 AM,3.54,85.60,,,,,
1801,07/03/24 09:31:45 AM,4.82,85.68,,,,,
1802,07/03/24 10:31:45 AM,6.22,85.78,,,,,
1803,07/03/24 11:31:45 AM,7.30,86.07,,,,,
1804,07/03/24 12:31:45 PM,9.28,86.36,,,,,
1805,07/03/24 01:31:45 PM,9.92,86.58,,,,,
1806,07/03/24 02:31:45 PM,9.72,86.90,,,,,
1807,07/03/24 03:31:45 PM,9.08,86.72,,,,,
