"Plot Title: 21909582"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21909582, SEN S/N: 21909582)","Temp, °F (LGR S/N: 21909582, SEN S/N: 21909582)","Coupler Attached (LGR S/N: 21909582)","Stopped (LGR S/N: 21909582)","End Of File (LGR S/N: 21909582)"
1462,08/22/24 01:50:08 PM,9.50,87.37,,,
1463,08/22/24 02:50:08 PM,9.76,87.62,,,
1464,08/22/24 03:50:08 PM,10.61,87.91,,,
1465,08/22/24 04:50:08 PM,11.51,88.02,,,
1466,08/22/24 05:50:08 PM,12.28,88.05,,,
1467,08/22/24 06:50:08 PM,8.75,87.76,,,
1468,08/22/24 07:50:08 PM,6.14,87.66,,,
1469,08/22/24 08:50:08 PM,4.99,87.26,,,
1470,08/22/24 09:50:08 PM,4.88,87.51,,,
1471,08/22/24 10:50:08 PM,5.33,87.73,,,
1472,08/22/24 11:50:08 PM,5.38,87.69,,,
1473,08/23/24 12:50:08 AM,5.58,87.62,,,
1474,08/23/24 01:50:08 AM,5.54,87.48,,,
1475,08/23/24 02:50:08 AM,5.71,87.37,,,
1476,08/23/24 03:50:08 AM,5.56,87.19,,,
1477,08/23/24 04:50:08 AM,5.10,87.04,,,
1478,08/23/24 05:50:08 AM,5.07,86.97,,,
1479,08/23/24 06:50:08 AM,5.69,87.22,,,
1480,08/23/24 07:50:08 AM,5.71,87.19,,,
1481,08/23/24 08:50:08 AM,5.38,87.08,,,
1482,08/23/24 09:50:08 AM,7.06,87.01,,,
1483,08/23/24 10:50:08 AM,8.13,87.15,,,
1484,08/23/24 11:50:08 AM,9.18,87.26,,,
1485,08/23/24 12:50:08 PM,7.64,87.22,,,
1486,08/23/24 01:50:08 PM,8.44,87.22,,,
1487,08/23/24 02:50:08 PM,11.21,87.33,,,
1488,08/23/24 03:50:08 PM,13.70,87.55,,,
1489,08/23/24 04:50:08 PM,13.25,87.73,,,
1490,08/23/24 05:50:08 PM,12.10,87.66,,,
1491,08/23/24 06:50:08 PM,8.23,87.48,,,
1492,08/23/24 07:50:08 PM,6.06,87.33,,,
1493,08/23/24 08:50:08 PM,4.74,87.19,,,
1494,08/23/24 09:50:08 PM,5.09,87.04,,,
1495,08/23/24 10:50:08 PM,5.19,87.01,,,
1496,08/23/24 11:50:08 PM,4.81,86.94,,,
1497,08/24/24 12:50:08 AM,3.87,86.90,,,
1498,08/24/24 01:50:08 AM,2.96,86.86,,,
1499,08/24/24 02:50:08 AM,3.30,86.83,,,
1500,08/24/24 03:50:08 AM,4.74,86.72,,,
1501,08/24/24 04:50:08 AM,5.92,86.72,,,
1502,08/24/24 05:50:08 AM,5.03,86.58,,,
1503,08/24/24 06:50:08 AM,4.47,86.58,,,
1504,08/24/24 07:50:08 AM,3.00,86.50,,,
1505,08/24/24 08:50:08 AM,1.95,86.36,,,
1506,08/24/24 09:50:08 AM,2.40,86.36,,,
1507,08/24/24 10:50:08 AM,3.12,85.96,,,
1508,08/24/24 11:50:08 AM,4.51,85.46,,,
1509,08/24/24 12:50:08 PM,6.06,85.82,,,
1510,08/24/24 01:50:08 PM,5.44,86.18,,,
1511,08/24/24 02:50:08 PM,9.89,86.43,,,
1512,08/24/24 03:50:08 PM,9.80,86.90,,,
1513,08/24/24 04:50:08 PM,10.17,86.61,,,
1514,08/24/24 05:50:08 PM,15.52,87.94,,,
1515,08/24/24 06:50:08 PM,11.13,87.19,,,
1516,08/24/24 07:50:08 PM,6.49,86.76,,,
1517,08/24/24 08:50:08 PM,5.50,86.68,,,
1518,08/24/24 09:50:08 PM,5.49,86.65,,,
1519,08/24/24 10:50:08 PM,5.35,86.54,,,
1520,08/24/24 11:50:08 PM,4.86,86.58,,,
1521,08/25/24 12:50:08 AM,4.76,86.83,,,
1522,08/25/24 01:50:08 AM,6.34,86.65,,,
1523,08/25/24 02:50:08 AM,6.32,86.58,,,
1524,08/25/24 03:50:08 AM,5.75,86.22,,,
1525,08/25/24 04:50:08 AM,5.47,86.29,,,
1526,08/25/24 05:50:08 AM,5.53,85.82,,,
1527,08/25/24 06:50:08 AM,4.65,86.86,,,
1528,08/25/24 07:50:08 AM,4.18,87.01,,,
1529,08/25/24 08:50:08 AM,2.05,87.15,,,
1530,08/25/24 09:50:08 AM,3.75,87.37,,,
1531,08/25/24 10:50:08 AM,5.35,87.69,,,
1532,08/25/24 11:34:53 AM,,,Logged,,
1533,08/25/24 11:34:58 AM,,,,Logged,Logged
